vg	vd	ids
0.0	0.0	3.24177787728701E-17
0.0	0.05	4.07964213492651E-11
0.0	0.1	5.90883862776971E-11
0.0	0.15	8.50041069413489E-11
0.0	0.2	1.23001318429168E-10
0.0	0.25	1.79001918831904E-10
0.0	0.3	2.61875052773842E-10
0.0	0.35	3.84635911584338E-10
0.0	0.4	5.66574137039381E-10
0.0	0.45	8.35784367986662E-10
0.0	0.5	1.23322185040689E-09
0.0	0.55	1.81827062184009E-09
0.0	0.6	2.67641661990875E-09
0.0	0.65	3.93001205407137E-09
0.0	0.7	5.75300233831099E-09
0.0	0.75	8.39091944518238E-09
0.0	0.8	1.21878266986651E-08
0.0	0.85	1.76226550370642E-08
0.0	0.9	2.53558012298149E-08
0.0	0.95	3.62917982461457E-08
0.0	1.0	5.16565723660686E-08
0.0	1.05	7.31016514917316E-08
0.0	1.1	1.02818177158674E-07
0.0	1.15	1.43703039669793E-07
0.0	1.2	1.99524698884795E-07
0.1	0.0	1.80361156860383E-17
0.1	0.05	4.94472946717972E-10
0.1	0.1	6.62700313624308E-10
0.1	0.15	8.74296275603972E-10
0.1	0.2	1.15962573943370E-09
0.1	0.25	1.54733320290601E-09
0.1	0.3	2.07750262386076E-09
0.1	0.35	2.80628332192253E-09
0.1	0.4	3.81182522243864E-09
0.1	0.45	5.19982478545972E-09
0.1	0.5	7.11789011091313E-09
0.1	0.55	9.77768318928202E-09
0.1	0.6	1.34695129260295E-08
0.1	0.65	1.85917413896895E-08
0.1	0.7	2.56865240219677E-08
0.1	0.75	3.54910496828391E-08
0.1	0.8	4.89985025816866E-08
0.1	0.85	6.75346803718127E-08
0.1	0.9	9.28688658002753E-08
0.1	0.95	1.27317477069517E-07
0.1	1.0	1.73911575140764E-07
0.1	1.05	2.36552990465728E-07
0.1	1.1	3.20240285262227E-07
0.1	1.15	4.31246218869863E-07
0.1	1.2	5.77398390882128E-07
0.2	0.0	-9.85014847576761E-18
0.2	0.05	7.96133898669407E-09
0.2	0.1	1.02054163371491E-08
0.2	0.15	1.27097959154040E-08
0.2	0.2	1.58150753094554E-08
0.2	0.25	1.96887375354029E-08
0.2	0.3	2.45492729906502E-08
0.2	0.35	3.06826360125263E-08
0.2	0.4	3.84618806980989E-08
0.2	0.45	4.83787965920596E-08
0.2	0.5	6.10775979125838E-08
0.2	0.55	7.74009923175325E-08
0.2	0.6	9.84383031178977E-08
0.2	0.65	1.25609506252735E-07
0.2	0.7	1.60741392525031E-07
0.2	0.75	2.06160383478651E-07
0.2	0.8	2.64675098697101E-07
0.2	0.85	3.40036288081883E-07
0.2	0.9	4.37067743864411E-07
0.2	0.95	5.61618341247691E-07
0.2	1.0	7.20984118821787E-07
0.2	1.05	9.24002730640801E-07
0.2	1.1	1.18117506712926E-06
0.2	1.15	1.50489063222154E-06
0.2	1.2	1.90947948315387E-06
0.3	0.0	-5.79458964451676E-18
0.3	0.05	1.45758595274298E-07
0.3	0.1	1.83475458425056E-07
0.3	0.15	2.21275392504488E-07
0.3	0.2	2.65084495573485E-07
0.3	0.25	3.16037091654935E-07
0.3	0.3	3.75452004900314E-07
0.3	0.35	4.44903055031621E-07
0.3	0.4	5.26285340615519E-07
0.3	0.45	6.21877625444578E-07
0.3	0.5	7.34422752899725E-07
0.3	0.55	8.67227324113930E-07
0.3	0.6	1.02425346767427E-06
0.3	0.65	1.21024446336594E-06
0.3	0.7	1.43084681003807E-06
0.3	0.75	1.69274302434016E-06
0.3	0.8	2.00375529455063E-06
0.3	0.85	2.37300724598950E-06
0.3	0.9	2.81097375382375E-06
0.3	0.95	3.32956150726370E-06
0.3	1.0	3.94196278969438E-06
0.3	1.05	4.66280471231421E-06
0.3	1.1	5.50789336659969E-06
0.3	1.15	6.49397528127025E-06
0.3	1.2	7.63835555585879E-06
0.4	0.0	-9.22654698161129E-18
0.4	0.05	2.44662741708923E-06
0.4	0.1	3.07061196815114E-06
0.4	0.15	3.59393727383409E-06
0.4	0.2	4.15180388629376E-06
0.4	0.25	4.75188302405215E-06
0.4	0.3	5.39876743804105E-06
0.4	0.35	6.09669522359595E-06
0.4	0.4	6.85001322854074E-06
0.4	0.45	7.66330939118139E-06
0.4	0.5	8.54150831491258E-06
0.4	0.55	9.49010407920596E-06
0.4	0.6	1.05149829096533E-05
0.4	0.65	1.16227603795412E-05
0.4	0.7	1.28205794325694E-05
0.4	0.75	1.41162724989891E-05
0.4	0.8	1.55183557313190E-05
0.4	0.85	1.70358483871372E-05
0.4	0.9	1.86785819889703E-05
0.4	0.95	2.04566125494588E-05
0.4	1.0	2.23806241670794E-05
0.4	1.05	2.44613276902099E-05
0.4	1.1	2.67094121989135E-05
0.4	1.15	2.91357628126694E-05
0.4	1.2	3.17503070669567E-05
0.5	0.0	-2.70938342839452E-17
0.5	0.05	1.92106826577935E-05
0.5	0.1	2.54195592909778E-05
0.5	0.15	2.86110877799090E-05
0.5	0.2	3.14447757308536E-05
0.5	0.25	3.42015106622288E-05
0.5	0.3	3.69303222664919E-05
0.5	0.35	3.96533800619519E-05
0.5	0.4	4.23856165045400E-05
0.5	0.45	4.51382087616853E-05
0.5	0.5	4.79206403099288E-05
0.5	0.55	5.07417082473268E-05
0.5	0.6	5.36092978283765E-05
0.5	0.65	5.65310687344903E-05
0.5	0.7	5.95153165640821E-05
0.5	0.75	6.25695542905032E-05
0.5	0.8	6.57023987054800E-05
0.5	0.85	6.89221671719729E-05
0.5	0.9	7.22376368704135E-05
0.5	0.95	7.56578457448238E-05
0.5	1.0	7.91919614816973E-05
0.5	1.05	8.28487914764007E-05
0.5	1.1	8.66372703924605E-05
0.5	1.15	9.05667916147476E-05
0.5	1.2	9.46446939762991E-05
0.6	0.0	-6.01367398999940E-18
0.6	0.05	5.20031011481662E-05
0.6	0.1	7.85000872450745E-05
0.6	0.15	9.05535751268860E-05
0.6	0.2	9.76611857551624E-05
0.6	0.25	1.03555986206049E-04
0.6	0.3	1.08987415292147E-04
0.6	0.35	1.14137401532183E-04
0.6	0.4	1.19089501239541E-04
0.6	0.45	1.23898166249594E-04
0.6	0.5	1.28604110424870E-04
0.6	0.55	1.33236754701379E-04
0.6	0.6	1.37821013112046E-04
0.6	0.65	1.42376539097155E-04
0.6	0.7	1.46920107385792E-04
0.6	0.75	1.51468177041526E-04
0.6	0.8	1.56034258577278E-04
0.6	0.85	1.60631713665257E-04
0.6	0.9	1.65273753161654E-04
0.6	0.95	1.69972367114408E-04
0.6	1.0	1.74739665962306E-04
0.6	1.05	1.79586202081750E-04
0.6	1.1	1.84523579523729E-04
0.6	1.15	1.89561646777438E-04
0.6	1.2	1.94709506537321E-04
0.7	0.0	-2.90892699652775E-17
0.7	0.05	8.51297214353857E-05
0.7	0.1	1.40267587150808E-04
0.7	0.15	1.72246609978830E-04
0.7	0.2	1.89761502181002E-04
0.7	0.25	2.00776433640765E-04
0.7	0.3	2.09535122829108E-04
0.7	0.35	2.17322724533644E-04
0.7	0.4	2.24517467435174E-04
0.7	0.45	2.31292610807783E-04
0.7	0.5	2.37759775730510E-04
0.7	0.55	2.43996438944017E-04
0.7	0.6	2.50060728751471E-04
0.7	0.65	2.55995982559475E-04
0.7	0.7	2.61835405242983E-04
0.7	0.75	2.67608177105745E-04
0.7	0.8	2.73338044122337E-04
0.7	0.85	2.79043667741608E-04
0.7	0.9	2.84746703356178E-04
0.7	0.95	2.90463376437584E-04
0.7	1.0	2.96207758711390E-04
0.7	1.05	3.01996085773544E-04
0.7	1.1	3.07841973242874E-04
0.7	1.15	3.13755513066272E-04
0.7	1.2	3.19749679910876E-04
0.8	0.0	8.79244167676652E-18
0.8	0.05	1.14032980681370E-04
0.8	0.1	1.97001421265900E-04
0.8	0.15	2.53373129668194E-04
0.8	0.2	2.89129601524508E-04
0.8	0.25	3.11068718665957E-04
0.8	0.3	3.25645611516239E-04
0.8	0.35	3.37020065491024E-04
0.8	0.4	3.46889324277075E-04
0.8	0.45	3.55835668703208E-04
0.8	0.5	3.64136610611914E-04
0.8	0.55	3.71969164527508E-04
0.8	0.6	3.79452901000898E-04
0.8	0.65	3.86677301639806E-04
0.8	0.7	3.93704251719809E-04
0.8	0.75	4.00582474137229E-04
0.8	0.8	4.07349891879658E-04
0.8	0.85	4.14039343696876E-04
0.8	0.9	4.20676085957510E-04
0.8	0.95	4.27284977240572E-04
0.8	1.0	4.33885408457472E-04
0.8	1.05	4.40495463035005E-04
0.8	1.1	4.47134113358636E-04
0.8	1.15	4.53815117740978E-04
0.8	1.2	4.60548018292334E-04
0.9	0.0	2.23709761864886E-17
0.9	0.05	1.38567815522376E-04
0.9	0.1	2.46239623180063E-04
0.9	0.15	3.26223006827243E-04
0.9	0.2	3.82899924580149E-04
0.9	0.25	4.21240892223521E-04
0.9	0.3	4.46651579836716E-04
0.9	0.35	4.64350335956291E-04
0.9	0.4	4.78120731816283E-04
0.9	0.45	4.89866532869228E-04
0.9	0.5	5.00375735048825E-04
0.9	0.55	5.10019904902487E-04
0.9	0.6	5.19036264816393E-04
0.9	0.65	5.27594932388009E-04
0.9	0.7	5.35813863963491E-04
0.9	0.75	5.43777697931762E-04
0.9	0.8	5.51549485148422E-04
0.9	0.85	5.59178493870444E-04
0.9	0.9	5.66698223751871E-04
0.9	0.95	5.74148496255170E-04
0.9	1.0	5.81551000381889E-04
0.9	1.05	5.88929751451298E-04
0.9	1.1	5.96307687510117E-04
0.9	1.15	6.03701357820427E-04
0.9	1.2	6.11125362308525E-04
1.0	0.0	6.37309703713368E-18
1.0	0.05	1.59296154423042E-04
1.0	0.1	2.88360996796519E-04
1.0	0.15	3.89662230902045E-04
1.0	0.2	4.66659875732471E-04
1.0	0.25	5.23172743639974E-04
1.0	0.3	5.63314854609292E-04
1.0	0.35	5.91456634439227E-04
1.0	0.4	6.11844568972168E-04
1.0	0.45	6.27805760393807E-04
1.0	0.5	6.41284590679098E-04
1.0	0.55	6.53222633283698E-04
1.0	0.6	6.64093339340742E-04
1.0	0.65	6.74190734125013E-04
1.0	0.7	6.83720919433632E-04
1.0	0.75	6.92836550418622E-04
1.0	0.8	7.01645909896817E-04
1.0	0.85	7.10225696518112E-04
1.0	0.9	7.18633159876680E-04
1.0	0.95	7.26914171951625E-04
1.0	1.0	7.35105366024659E-04
1.0	1.05	7.43236474630037E-04
1.0	1.1	7.51333749306800E-04
1.0	1.15	7.59418860841659E-04
1.0	1.2	7.67512367354883E-04
1.1	0.0	-1.14237785199059E-17
1.1	0.05	1.76840907672996E-04
1.1	0.1	3.24294877249431E-04
1.1	0.15	4.44373925041379E-04
1.1	0.2	5.39973584384405E-04
1.1	0.25	6.14209001601859E-04
1.1	0.3	6.70333316636767E-04
1.1	0.35	7.11767161050078E-04
1.1	0.4	7.42086291687882E-04
1.1	0.45	7.64784568182323E-04
1.1	0.5	7.82744703548040E-04
1.1	0.55	7.97845718998200E-04
1.1	0.6	8.11125802007808E-04
1.1	0.65	8.23145441979875E-04
1.1	0.7	8.34258757565784E-04
1.1	0.75	8.44704577087187E-04
1.1	0.8	8.54664656647940E-04
1.1	0.85	8.64267445495117E-04
1.1	0.9	8.73605364333993E-04
1.1	0.95	8.82747839277231E-04
1.1	1.0	8.91743310916461E-04
1.1	1.05	9.00633485076217E-04
1.1	1.1	9.09454942134246E-04
1.1	1.15	9.18232624965141E-04
1.1	1.2	9.26987096295892E-04
1.2	0.0	-1.38066896651532E-17
1.2	0.05	1.91761400911515E-04
1.2	0.1	3.55009350772029E-04
1.2	0.15	4.91470077776168E-04
1.2	0.2	6.03681507416878E-04
1.2	0.25	6.94314627947612E-04
1.2	0.3	7.66075151191469E-04
1.2	0.35	8.21719637817479E-04
1.2	0.4	8.64105204488232E-04
1.2	0.45	8.96193182305941E-04
1.2	0.5	9.20887706272053E-04
1.2	0.55	9.40670409800840E-04
1.2	0.6	9.57303686779818E-04
1.2	0.65	9.71868008527935E-04
1.2	0.7	9.84992511823250E-04
1.2	0.75	9.97077080417920E-04
1.2	0.8	1.00840725566837E-03
1.2	0.85	1.01918333228936E-03
1.2	0.9	1.02955299265557E-03
1.2	0.95	1.03962529481532E-03
1.2	1.0	1.04947480453044E-03
1.2	1.05	1.05916161447650E-03
1.2	1.1	1.06872993052412E-03
1.2	1.15	1.07821409180573E-03
1.2	1.2	1.08764711520851E-03
