vg	vd	ids
0.0	0.0	8.47222475439273E-18
0.0	0.05	1.36035951064342E-13
0.0	0.1	1.52101650815650E-13
0.0	0.15	1.56435207265793E-13
0.0	0.2	1.59998417552168E-13
0.0	0.25	1.63588732298736E-13
0.0	0.3	1.67202996054440E-13
0.0	0.35	1.70851325273777E-13
0.0	0.4	1.74694735094633E-13
0.0	0.45	1.78367215020881E-13
0.0	0.5	1.82216527303827E-13
0.0	0.55	1.86075424347355E-13
0.0	0.6	1.90102933822792E-13
0.0	0.65	1.94125691954798E-13
0.0	0.7	1.98104672831589E-13
0.0	0.75	2.02176873358966E-13
0.0	0.8	2.06448726903290E-13
0.0	0.85	2.10717527515177E-13
0.0	0.9	2.15072372213774E-13
0.0	0.95	2.19367166610630E-13
0.0	1.0	2.23928235375916E-13
0.0	1.05	2.28444170898670E-13
0.0	1.1	2.33005840718925E-13
0.0	1.15	2.37760340432739E-13
0.0	1.2	2.42640508506378E-13
0.1	0.0	9.64300364185689E-18
0.1	0.05	4.77810352239733E-12
0.1	0.1	5.36183892238354E-12
0.1	0.15	5.51769065858445E-12
0.1	0.2	5.65194439835960E-12
0.1	0.25	5.78673849933135E-12
0.1	0.3	5.92250488060281E-12
0.1	0.35	6.05982713868216E-12
0.1	0.4	6.19839043971194E-12
0.1	0.45	6.33820583179097E-12
0.1	0.5	6.48052408439021E-12
0.1	0.55	6.62449034417886E-12
0.1	0.6	6.77003571467680E-12
0.1	0.65	6.91759291257684E-12
0.1	0.7	7.06772878710688E-12
0.1	0.75	7.21989821575437E-12
0.1	0.8	7.37429370413009E-12
0.1	0.85	7.53119177364540E-12
0.1	0.9	7.69097253778661E-12
0.1	0.95	7.85324309534627E-12
0.1	1.0	8.01809731363953E-12
0.1	1.05	8.18602774656978E-12
0.1	1.1	8.35667633250693E-12
0.1	1.15	8.53051737531820E-12
0.1	1.2	8.70741151606710E-12
0.2	0.0	-3.46579009942971E-17
0.2	0.05	1.70857591107887E-10
0.2	0.1	1.92340997130190E-10
0.2	0.15	1.98263191328403E-10
0.2	0.2	2.03338423011248E-10
0.2	0.25	2.08422932224487E-10
0.2	0.3	2.13538590000866E-10
0.2	0.35	2.18693515621611E-10
0.2	0.4	2.23894842471663E-10
0.2	0.45	2.29136284669371E-10
0.2	0.5	2.34456276345766E-10
0.2	0.55	2.39836172457571E-10
0.2	0.6	2.45278129970557E-10
0.2	0.65	2.50788895429641E-10
0.2	0.7	2.56375064414121E-10
0.2	0.75	2.62042108691857E-10
0.2	0.8	2.67793357379582E-10
0.2	0.85	2.73630631024255E-10
0.2	0.9	2.79558280183072E-10
0.2	0.95	2.85580140204324E-10
0.2	1.0	2.91699150956878E-10
0.2	1.05	2.97918631263707E-10
0.2	1.1	3.04242380710337E-10
0.2	1.15	3.10673342141397E-10
0.2	1.2	3.17215191477578E-10
0.3	0.0	-3.09162652254914E-17
0.3	0.05	6.16734357581441E-09
0.3	0.1	6.96844671589838E-09
0.3	0.15	7.19586216818151E-09
0.3	0.2	7.38920171020982E-09
0.3	0.25	7.58194441133415E-09
0.3	0.3	7.77521146856723E-09
0.3	0.35	7.96943798248493E-09
0.3	0.4	8.16496650478849E-09
0.3	0.45	8.36207770676033E-09
0.3	0.5	8.56101086318464E-09
0.3	0.55	8.76197497862845E-09
0.3	0.6	8.96515835804130E-09
0.3	0.65	9.17073326119627E-09
0.3	0.7	9.37885892473169E-09
0.3	0.75	9.58968567118153E-09
0.3	0.8	9.80335488883500E-09
0.3	0.85	1.00200021636723E-08
0.3	0.9	1.02397566756010E-08
0.3	0.95	1.04627441696559E-08
0.3	1.0	1.06890863859907E-08
0.3	1.05	1.09189025975545E-08
0.3	1.1	1.11523098341103E-08
0.3	1.15	1.13894238676244E-08
0.3	1.2	1.16303599835056E-08
0.4	0.0	-1.72133794389722E-17
0.4	0.05	2.16417676097054E-07
0.4	0.1	2.46479681472313E-07
0.4	0.15	2.55080281697365E-07
0.4	0.2	2.62180509738088E-07
0.4	0.25	2.69176592240116E-07
0.4	0.3	2.76141202257600E-07
0.4	0.35	2.83102481476027E-07
0.4	0.4	2.90079638037618E-07
0.4	0.45	2.97086838204017E-07
0.4	0.5	3.04135208969034E-07
0.4	0.55	3.11233818571729E-07
0.4	0.6	3.18390493086485E-07
0.4	0.65	3.25611559586634E-07
0.4	0.7	3.32903349803582E-07
0.4	0.75	3.40271195479126E-07
0.4	0.8	3.47720038275123E-07
0.4	0.85	3.55254568650523E-07
0.4	0.9	3.62879129224481E-07
0.4	0.95	3.70597806900970E-07
0.4	1.0	3.78414527956410E-07
0.4	1.05	3.86333001452691E-07
0.4	1.1	3.94356794559774E-07
0.4	1.15	4.02489383472640E-07
0.4	1.2	4.10734109744903E-07
0.5	0.0	1.05671296438707E-17
0.5	0.05	4.58986808372774E-06
0.5	0.1	5.59595356216741E-06
0.5	0.15	5.83500314184020E-06
0.5	0.2	5.98302281290569E-06
0.5	0.25	6.12024256597079E-06
0.5	0.3	6.25336546199501E-06
0.5	0.35	6.38404819848571E-06
0.5	0.4	6.51313753697791E-06
0.5	0.45	6.64114858517132E-06
0.5	0.5	6.76842976735361E-06
0.5	0.55	6.89523663705093E-06
0.5	0.6	7.02176328108172E-06
0.5	0.65	7.14816971023244E-06
0.5	0.7	7.27457833076184E-06
0.5	0.75	7.40110426604948E-06
0.5	0.8	7.52783536770536E-06
0.5	0.85	7.65485550913942E-06
0.5	0.9	7.78223856816517E-06
0.5	0.95	7.91004323547617E-06
0.5	1.0	8.03833251483029E-06
0.5	1.05	8.16715558535546E-06
0.5	1.1	8.29655669003075E-06
0.5	1.15	8.42658254693726E-06
0.5	1.2	8.55726783357915E-06
0.6	0.0	4.56105902897230E-17
0.6	0.05	2.14562624006408E-05
0.6	0.1	3.21422921971483E-05
0.6	0.15	3.61264025409933E-05
0.6	0.2	3.74748165231895E-05
0.6	0.25	3.82283487961293E-05
0.6	0.3	3.88671240472653E-05
0.6	0.35	3.94642572738472E-05
0.6	0.4	4.00379411964668E-05
0.6	0.45	4.05955717542314E-05
0.6	0.5	4.11410866437097E-05
0.6	0.55	4.16769333434387E-05
0.6	0.6	4.22047763342061E-05
0.6	0.65	4.27258592725819E-05
0.6	0.7	4.32411985572406E-05
0.6	0.75	4.37515029919731E-05
0.6	0.8	4.42574906009185E-05
0.6	0.85	4.47596349376400E-05
0.6	0.9	4.52584233357576E-05
0.6	0.95	4.57542483405419E-05
0.6	1.0	4.62474663979224E-05
0.6	1.05	4.67383673584229E-05
0.6	1.1	4.72272425335619E-05
0.6	1.15	4.77143375903251E-05
0.6	1.2	4.81998298606318E-05
0.7	0.0	1.11717252387948E-18
0.7	0.05	4.17897233017202E-05
0.7	0.1	7.07338126816189E-05
0.7	0.15	8.84061164997467E-05
0.7	0.2	9.75296419124494E-05
0.7	0.25	1.01611689800932E-04
0.7	0.3	1.03673761092965E-04
0.7	0.35	1.05160394578794E-04
0.7	0.4	1.06464391339335E-04
0.7	0.45	1.07684043719134E-04
0.7	0.5	1.08851749081321E-04
0.7	0.55	1.09982028001874E-04
0.7	0.6	1.11082453134756E-04
0.7	0.65	1.12158357244194E-04
0.7	0.7	1.13213385116517E-04
0.7	0.75	1.14250202641508E-04
0.7	0.8	1.15271085196868E-04
0.7	0.85	1.16277488716980E-04
0.7	0.9	1.17271147913167E-04
0.7	0.95	1.18253090321960E-04
0.7	1.0	1.19224374785279E-04
0.7	1.05	1.20185980987210E-04
0.7	1.1	1.21138703409516E-04
0.7	1.15	1.22083173634952E-04
0.7	1.2	1.23020079883138E-04
0.8	0.0	-3.60303798015829E-17
0.8	0.05	6.00631056731876E-05
0.8	0.1	1.07406324963297E-04
0.8	0.15	1.42507573809454E-04
0.8	0.2	1.66507631233089E-04
0.8	0.25	1.81256560576362E-04
0.8	0.3	1.89341999908794E-04
0.8	0.35	1.93662140397459E-04
0.8	0.4	1.96415882073838E-04
0.8	0.45	1.98614977820546E-04
