vg	vd	ids
0.0	0.0	2.47127370971167E-17
0.0	0.05	1.51714762106560E-12
0.0	0.1	1.93843824081314E-12
0.0	0.15	2.30670148636088E-12
0.0	0.2	2.74319351032701E-12
0.0	0.25	3.27067727228990E-12
0.0	0.3	3.91207210248457E-12
0.0	0.35	4.69734618948853E-12
0.0	0.4	5.66522642813313E-12
0.0	0.45	6.86632839901299E-12
0.0	0.5	8.36650374386073E-12
0.0	0.55	1.02527175074426E-11
0.0	0.6	1.26393350866627E-11
0.0	0.65	1.56768878203336E-11
0.0	0.7	1.95634904441642E-11
0.0	0.75	2.45622361371482E-11
0.0	0.8	3.10196663881528E-11
0.0	0.85	3.93929427403453E-11
0.0	0.9	5.02786115022101E-11
0.0	0.95	6.44723131006488E-11
0.0	1.0	8.30368299927796E-11
0.0	1.05	1.07367563879482E-10
0.0	1.1	1.39323798403168E-10
0.0	1.15	1.81326301757529E-10
0.0	1.2	2.36579995266044E-10
0.1	0.0	-2.36260219058248E-17
0.1	0.05	3.42894532423501E-11
0.1	0.1	4.31763882461982E-11
0.1	0.15	5.02907012023062E-11
0.1	0.2	5.83343201952598E-11
0.1	0.25	6.76246490161131E-11
0.1	0.3	7.83936638987535E-11
0.1	0.35	9.09233095868448E-11
0.1	0.4	1.05560592589802E-10
0.1	0.45	1.22732231974155E-10
0.1	0.5	1.42968552202381E-10
0.1	0.55	1.66929105784528E-10
0.1	0.6	1.95433920146631E-10
0.1	0.65	2.29515375463763E-10
0.1	0.7	2.70469564463055E-10
0.1	0.75	3.19932621577029E-10
0.1	0.8	3.79970268247483E-10
0.1	0.85	4.53191476451778E-10
0.1	0.9	5.42909766248335E-10
0.1	0.95	6.53313968398540E-10
0.1	1.0	7.89731906915602E-10
0.1	1.05	9.59028815366444E-10
0.1	1.1	1.16971737724109E-09
0.1	1.15	1.43274792840289E-09
0.1	1.2	1.76194043578696E-09
0.2	0.0	-1.68623595592461E-17
0.2	0.05	8.22669619069597E-10
0.2	0.1	1.03047598461345E-09
0.2	0.15	1.18724006881417E-09
0.2	0.2	1.35868715990187E-09
0.2	0.25	1.55083615596107E-09
0.2	0.3	1.76660371044313E-09
0.2	0.35	2.00930998246699E-09
0.2	0.4	2.28279558119084E-09
0.2	0.45	2.59157630548826E-09
0.2	0.5	2.94094054939716E-09
0.2	0.55	3.33713704387581E-09
0.2	0.6	3.78751849008177E-09
0.2	0.65	4.30093072259832E-09
0.2	0.7	4.88772223486267E-09
0.2	0.75	5.56037189190750E-09
0.2	0.8	6.33390264772632E-09
0.2	0.85	7.22627384788709E-09
0.2	0.9	8.25919847502196E-09
0.2	0.95	9.45895797744044E-09
0.2	1.0	1.08572555627892E-08
0.2	1.05	1.24922920376036E-08
0.2	1.1	1.44106662332495E-08
0.2	1.15	1.66690222627269E-08
0.2	1.2	1.93361186534954E-08
0.3	0.0	9.90496180424779E-18
0.3	0.05	2.00768689891369E-08
0.3	0.1	2.51679192658662E-08
0.3	0.15	2.88357640594875E-08
0.3	0.2	3.27322146538134E-08
0.3	0.25	3.69954397384143E-08
0.3	0.3	4.16674568841430E-08
0.3	0.35	4.67914086777487E-08
0.3	0.4	5.24147132355893E-08
0.3	0.45	5.85906456092329E-08
0.3	0.5	6.53786228052898E-08
0.3	0.55	7.28415697309652E-08
0.3	0.6	8.10558027188996E-08
0.3	0.65	9.01024781506083E-08
0.3	0.7	1.00076061572020E-07
0.3	0.75	1.11081726695698E-07
0.3	0.8	1.23240697430702E-07
0.3	0.85	1.36688953664009E-07
0.3	0.9	1.51583294074004E-07
0.3	0.95	1.68100365763901E-07
0.3	1.0	1.86444467309096E-07
0.3	1.05	2.06848590608101E-07
0.3	1.1	2.29581101288178E-07
0.3	1.15	2.54948208712664E-07
0.3	1.2	2.83303908544373E-07
0.4	0.0	3.14377790300107E-17
0.4	0.05	4.53849417235254E-07
0.4	0.1	5.73824412834755E-07
0.4	0.15	6.53276144324278E-07
0.4	0.2	7.33607242839858E-07
0.4	0.25	8.18503477423188E-07
0.4	0.3	9.08529679594899E-07
0.4	0.35	1.00408566786839E-06
0.4	0.4	1.10558890872129E-06
0.4	0.45	1.21341327184475E-06
0.4	0.5	1.32793844195024E-06
0.4	0.55	1.44954169518766E-06
0.4	0.6	1.57863611967447E-06
0.4	0.65	1.71565125580272E-06
0.4	0.7	1.86103778221809E-06
0.4	0.75	2.01527505760695E-06
0.4	0.8	2.17886521947336E-06
0.4	0.85	2.35235918856751E-06
0.4	0.9	2.53632859049092E-06
0.4	0.95	2.73140407479301E-06
0.4	1.0	2.93825703205459E-06
0.4	1.05	3.15760814931153E-06
0.4	1.1	3.39024673652283E-06
0.4	1.15	3.63701312640174E-06
0.4	1.2	3.89882943773442E-06
0.5	0.0	-2.12380689605906E-17
0.5	0.05	5.44180728584222E-06
0.5	0.1	7.31913250173207E-06
0.5	0.15	8.22761820377094E-06
0.5	0.2	8.97883939693337E-06
0.5	0.25	9.70830222825193E-06
0.5	0.3	1.04345937774541E-05
0.5	0.35	1.11634186222457E-05
0.5	0.4	1.18975324209449E-05
0.5	0.45	1.26388916952522E-05
0.5	0.5	1.33889568061034E-05
0.5	0.55	1.41488620617511E-05
0.5	0.6	1.49196516771486E-05
0.5	0.65	1.57020771365599E-05
0.5	0.7	1.64969886811813E-05
0.5	0.75	1.73049732801343E-05
0.5	0.8	1.81268367899643E-05
0.5	0.85	1.89631504668598E-05
0.5	0.9	1.98146591100450E-05
0.5	0.95	2.06820329566214E-05
0.5	1.0	2.15660214557921E-05
0.5	1.05	2.24673600468239E-05
0.5	1.1	2.33868749038444E-05
0.5	1.15	2.43254528650408E-05
0.5	1.2	2.52839087502099E-05
0.6	0.0	-1.87047497766238E-17
0.6	0.05	1.90793025613823E-05
0.6	0.1	2.97405879340076E-05
0.6	0.15	3.50731987561753E-05
0.6	0.2	3.80793492110948E-05
0.6	0.25	4.03788539770727E-05
0.6	0.3	4.24613351243248E-05
0.6	0.35	4.44397611057822E-05
0.6	0.4	4.63500259149465E-05
0.6	0.45	4.82108512941390E-05
0.6	0.5	5.00343598898841E-05
0.6	0.55	5.18298298420938E-05
0.6	0.6	5.36036689326335E-05
0.6	0.65	5.53612463922458E-05
0.6	0.7	5.71065821487618E-05
0.6	0.75	5.88430462745783E-05
0.6	0.8	6.05735331142119E-05
0.6	0.85	6.23006067097161E-05
0.6	0.9	6.40262506735132E-05
0.6	0.95	6.57528447166736E-05
0.6	1.0	6.74819576593052E-05
0.6	1.05	6.92154506500563E-05
0.6	1.1	7.09550283790051E-05
0.6	1.15	7.27024381427946E-05
0.6	1.2	7.44590383836334E-05
0.7	0.0	-1.88972986437438E-17
0.7	0.05	3.50280303054338E-05
0.7	0.1	5.97886543808414E-05
0.7	0.15	7.58918055705662E-05
0.7	0.2	8.56649588243857E-05
0.7	0.25	9.17271201727291E-05
0.7	0.3	9.61293116703640E-05
0.7	0.35	9.98728045193366E-05
