vg	vd	ids
0.0	0.0	3.78106126683828E-17
0.0	0.05	3.79482395349329E-11
0.0	0.1	5.28458807108473E-11
0.0	0.15	7.36388409806467E-11
0.0	0.2	1.03921880562760E-10
0.0	0.25	1.48282715876865E-10
0.0	0.3	2.13752896428454E-10
0.0	0.35	3.10769433535895E-10
0.0	0.4	4.54851040726287E-10
0.0	0.45	6.68943662515909E-10
0.0	0.5	9.86954772216806E-10
0.0	0.55	1.45852002437382E-09
0.0	0.6	2.15603680939741E-09
0.0	0.65	3.18444623032074E-09
0.0	0.7	4.69481180711866E-09
0.0	0.75	6.90343884814551E-09
0.0	0.8	1.01174177113823E-08
0.0	0.85	1.47705718818722E-08
0.0	0.9	2.14656607721607E-08
0.0	0.95	3.10447958976868E-08
0.0	1.0	4.46619253071495E-08
0.0	1.05	6.38887419826521E-08
0.0	1.1	9.08448619040294E-08
0.0	1.15	1.28360059050681E-07
0.0	1.2	1.80161899457732E-07
0.1	0.0	4.43865700292961E-17
0.1	0.05	5.67348831629606E-10
0.1	0.1	7.21808020143133E-10
0.1	0.15	9.07965058397275E-10
0.1	0.2	1.15350504861253E-09
0.1	0.25	1.48132402041793E-09
0.1	0.3	1.92379709177792E-09
0.1	0.35	2.52643161922655E-09
0.1	0.4	3.35354446933817E-09
0.1	0.45	4.49437422386862E-09
0.1	0.5	6.07081346141366E-09
0.1	0.55	8.26138567003380E-09
0.1	0.6	1.13149966290931E-08
0.1	0.65	1.55744015971019E-08
0.1	0.7	2.15173806672643E-08
0.1	0.75	2.97985718517786E-08
0.1	0.8	4.13158848002047E-08
0.1	0.85	5.72763460416098E-08
0.1	0.9	7.93196177089410E-08
0.1	0.95	1.09622862867391E-07
0.1	1.0	1.51065786403720E-07
0.1	1.05	2.07413783009778E-07
0.1	1.1	2.83541557649550E-07
0.1	1.15	3.85672835086044E-07
0.1	1.2	5.21645358804146E-07
0.2	0.0	1.38300455845814E-17
0.2	0.05	1.16199216657018E-08
