vg	vd	ids
0.0	0.0	-2.48934551349425E-17
0.0	0.05	8.35607495680746E-12
0.0	0.1	1.10089599756256E-11
0.0	0.15	1.41077371560668E-11
0.0	0.2	1.82272708074324E-11
0.0	0.25	2.37546312649943E-11
0.0	0.3	3.12340105633629E-11
0.0	0.35	4.14253696711555E-11
0.0	0.4	5.53963045227767E-11
0.0	0.45	7.46067486214469E-11
0.0	0.5	1.01122818231320E-10
0.0	0.55	1.37890834886617E-10
0.0	0.6	1.89009159885356E-10
0.0	0.65	2.60185486313992E-10
0.0	0.7	3.59385005982642E-10
0.0	0.75	4.97637765109205E-10
0.0	0.8	6.90190243308994E-10
0.0	0.85	9.57990747548381E-10
0.0	0.9	1.33001191887399E-09
0.0	0.95	1.84552808689987E-09
0.0	1.0	2.55824620771363E-09
0.0	1.05	3.54086499264261E-09
0.0	1.1	4.89150077987743E-09
0.0	1.15	6.74188085229255E-09
0.0	1.2	9.26789524815857E-09
0.1	0.0	-3.38516895421047E-16
0.1	0.05	1.53937361804489E-10
0.1	0.1	1.94037179327614E-10
0.1	0.15	2.34885930958082E-10
0.1	0.2	2.84985191644141E-10
0.1	0.25	3.46983688666431E-10
0.1	0.3	4.24319343892318E-10
0.1	0.35	5.21541260587446E-10
0.1	0.4	6.44667587494262E-10
0.1	0.45	8.01720722468297E-10
0.1	0.5	1.00342884080071E-09
0.1	0.55	1.26406876333980E-09
0.1	0.6	1.60263594132941E-09
0.1	0.65	2.04453615885421E-09
0.1	0.7	2.62333106619865E-09
0.1	0.75	3.38319793434447E-09
0.1	0.8	4.38103528163124E-09
0.1	0.85	5.69529737089588E-09
0.1	0.9	7.43760307520345E-09
0.1	0.95	9.73685910812453E-09
0.1	1.0	1.27762113791348E-08
0.1	1.05	1.67920962961895E-08
0.1	1.1	2.20930454969890E-08
0.1	1.15	2.90787315348079E-08
0.1	1.2	3.82652445960001E-08
0.2	0.0	-1.40577172362966E-17
0.2	0.05	3.31871278257459E-09
0.2	0.1	4.10315291453822E-09
0.2	0.15	4.82043511634368E-09
0.2	0.2	5.64957494263255E-09
0.2	0.25	6.61462376801247E-09
0.2	0.3	7.74311264508022E-09
0.2	0.35	9.06903374122350E-09
0.2	0.4	1.06346258802467E-08
0.2	0.45	1.24927181605488E-08
0.2	0.5	1.47093220383957E-08
0.2	0.55	1.73674943141504E-08
0.2	0.6	2.05705412484782E-08
0.2	0.65	2.44530562241439E-08
0.2	0.7	2.91735803170223E-08
0.2	0.75	3.49559617255640E-08
0.2	0.8	4.20344039946589E-08
0.2	0.85	5.08015443702563E-08
0.2	0.9	6.16214106485579E-08
0.2	0.95	7.50378341577552E-08
0.2	1.0	9.17154336673699E-08
0.2	1.05	1.12472956005458E-07
0.2	1.1	1.38328449487429E-07
0.2	1.15	1.70506155713034E-07
0.2	1.2	2.10531643630404E-07
0.3	0.0	-1.12759770412178E-16
0.3	0.05	7.59145441162751E-08
0.3	0.1	9.33835911987981E-08
0.3	0.15	1.08002912075536E-07
0.3	0.2	1.24156670665161E-07
0.3	0.25	1.42142143041317E-07
0.3	0.3	1.62216606644826E-07
0.3	0.35	1.84672461259281E-07
0.3	0.4	2.09844312067180E-07
0.3	0.45	2.38121742160028E-07
0.3	0.5	2.69958160077058E-07
0.3	0.55	3.05844349931199E-07
0.3	0.6	3.46516709150274E-07
0.3	0.65	3.92544371223730E-07
0.3	0.7	4.44910243210622E-07
0.3	0.75	5.04659755445661E-07
0.3	0.8	5.72851431848505E-07
0.3	0.85	6.50986320259630E-07
0.3	0.9	7.40693444855502E-07
0.3	0.95	8.43932879543935E-07
0.3	1.0	9.62987127000709E-07
0.3	1.05	1.10052832506662E-06
0.3	1.1	1.25967126803712E-06
0.3	1.15	1.44400315623528E-06
