Lg,Tox,Dop_LDD,Dop_psub,Cit,mumax,index
0.07592189761856587, 0.0009985200596707225, 6.197449299585505e+18, 4.528724893841155e+18, 40590740530.20985, 958.7780463880456, 977
0.06854737583542929, 0.0006303790741289644, 9.84692967821357e+18, 3.1143153312674355e+18, 71871610231.05928, 857.4945134388703, 80
0.08217189561811966, 0.0007716769134965815, 9.665954203312804e+18, 7.756815265705933e+18, 69662935530.45435, 222.68697628147834, 787
0.08384930019669765, 0.0007329936221206169, 8.663656954972207e+18, 2.593610907100935e+18, 66374251050.900505, 594.7747510806485, 781
0.09696200791234244, 0.0009705069292146563, 5.99780814887486e+18, 2.5588487556970025e+18, 53370998153.53114, 561.8229202585525, 693
0.07706513021508238, 0.0005975294178690369, 5.022846458402904e+18, 9.250400178660704e+18, 91084389565.99773, 577.3320703796044, 668
0.0588018832752378, 0.0009796704397466726, 7.841081411774486e+18, 6.955416820999453e+18, 31379421852.151764, 345.6979253455074, 39
0.07777357001208257, 0.0007337513411269492, 9.613945589530956e+18, 5.586059826488603e+18, 45999107593.251945, 228.7164992913618, 177
0.07495745865068118, 0.0008722996865360019, 9.13887924593143e+18, 5.541815879916278e+18, 96297446782.79716, 163.36948845680797, 205
0.07949331687199039, 0.0009120660195791067, 1.5447984476803144e+18, 3.9410196443572925e+18, 5937014336.274724, 307.45889995483935, 498
0.07276367143894183, 0.0006810160148951562, 8.128682157154372e+18, 8.495442132974122e+18, 59998498369.754425, 901.3254924994686, 123
0.08662126906896661, 0.0006793127106784728, 4.180724450221676e+18, 5.560393619065314e+18, 40157757363.90835, 598.6273260848518, 216
0.05069521409026691, 0.0009146414098690711, 3.2481179481886085e+18, 4.990682979248673e+18, 73572581586.6964, 392.95001417782913, 730
0.09325630058631182, 0.0009613284390482268, 9.036878031573199e+18, 1.582883040853831e+18, 30296350248.63978, 750.9145439731186, 378
0.09652653161909563, 0.0007587068820649277, 4.150131077185552e+18, 9.951614135558818e+18, 14444180224.89165, 500.75214533509944, 910
0.06917991884766349, 0.0009794080691426245, 6.984705176541501e+18, 6.984872689419051e+18, 54244934639.153656, 838.0272570966832, 567
0.05425272110860885, 0.0009846189510205735, 2.2557979007565658e+18, 8.81227398225954e+18, 93309986212.32988, 895.1094160039147, 362
0.05717213544295657, 0.0007211373889943138, 5.696558471193191e+18, 2.578563177221301e+18, 52634557759.307526, 562.5605505581034, 601
0.0950837448421554, 0.000821162837617064, 7.374730025592897e+18, 4.3645749053550024e+18, 46474229707.56709, 300.01840770074443, 141
0.09942018503815538, 0.0006827625300651549, 4.1620275332707466e+18, 4.476624731450118e+18, 51315646974.0338, 327.11530945162593, 551
0.08119980677525244, 0.000848302734090565, 6.651705185867898e+18, 8.345280826809611e+18, 58562895609.07333, 471.6180019506904, 454
0.059301970010286364, 0.0006220207621770149, 7.269059411428616e+18, 3.1557555514157025e+18, 35266333199.51141, 608.138918439193, 1013
0.05119373208843676, 0.000973381547945543, 1.310332924894769e+18, 1.4907277409306138e+18, 12918361054.21439, 387.4094490333029, 94
0.080452662105207, 0.000994134639709828, 1.8542253360965048e+18, 2.3734115119736996e+18, 54670864028.74065, 513.632154713618, 610
0.05264183574614154, 0.0008110150729035389, 4.636804940612694e+18, 8.024466657424934e+18, 76246637531.13759, 530.3112022825541, 248
0.07032798642902222, 0.0007279027627342452, 1.5285776501792563e+18, 3.021172395092498e+18, 74358237200.01237, 942.1084884106363, 83
0.0669254478640885, 0.0006529989237044642, 1.6080824534694927e+18, 1.3501165814818867e+18, 38846932137.24566, 588.8059557080762, 113
0.07455015449592386, 0.0009744071893172726, 7.787636613572315e+18, 8.202068759922364e+18, 43855790068.33537, 954.5579860064017, 770
0.0914958035013241, 0.0008418874948977006, 1.4505064163480904e+18, 4.756666590252964e+18, 62821221084.327065, 137.76163894470176, 788
0.07170632996454224, 0.0008524263693469805, 5.084775625394883e+18, 3.6563416407703204e+18, 78858083473.66673, 671.1516859608382, 696
0.08199685609537344, 0.0005194034541727388, 1.0674347587819361e+18, 4.823773672894055e+18, 83732338511.3626, 504.4589289543023, 414
0.06284148704887985, 0.0005880601949125822, 3.577705688247622e+18, 8.429234885785267e+18, 80542948359.309, 753.6347508298259, 447
0.07679844930073527, 0.0007134961250280903, 8.65295061392723e+18, 7.165936328142013e+18, 96645680105.43155, 759.0680971409273, 203
0.06947219413302397, 0.0005416040753925977, 3.592990461889115e+18, 7.060193225473883e+18, 30849130804.56389, 840.2095057410448, 265
0.06922867340666522, 0.0007780358353911884, 6.672595200103489e+18, 9.914719587218252e+18, 52000162284.37728, 627.0482919334721, 736
0.09485241349431753, 0.0007901094179831108, 4.098686728056503e+18, 5.074536999014895e+18, 93511859638.96088, 540.9119111774337, 1007
0.06093940470189923, 0.0008642172088250898, 6.451577472551745e+18, 1.5762442242833897e+18, 67722129344.70726, 104.7563187032212, 1022
0.07948821812712023, 0.0007103166819125628, 7.671036877895493e+18, 9.581948128235719e+18, 74430612450.52046, 855.558355979839, 646
0.08624062572540847, 0.0008717227854483717, 2.861270679285373e+18, 4.1890596470415647e+18, 20285206311.200787, 761.0145968811084, 662
0.0621425568734495, 0.0007131867028435175, 1.802491700667866e+18, 1.9980941260565228e+18, 97522172166.05493, 435.61797732128616, 962
0.0865138346441375, 0.0009819104373990529, 8.836154258000511e+18, 8.129689823120543e+18, 81264615979.25142, 421.82812900911324, 285
0.06939289395274828, 0.0005547725717572874, 1.4470973862889e+18, 5.125953307774817e+18, 10676201011.44503, 964.8660322143832, 672
0.08619652987793916, 0.000865725716567859, 9.92571858899184e+18, 1.9489217107230254e+18, 90857234934.87784, 461.4360192090094, 847
0.07249593250260414, 0.0007532627869888682, 7.752571553941073e+18, 7.345419556664446e+18, 8271385594.459031, 478.26289394771214, 490
0.08464592744515169, 0.0008065211726002374, 3.1121514757162035e+18, 5.786295190318545e+18, 32656387929.147327, 195.0911659034668, 317
0.07741344206214006, 0.0006032430098695148, 1.940357904673861e+18, 8.059435668495572e+18, 31192981046.145073, 118.9916938492022, 758
0.08521398270939651, 0.0005110064041301921, 3.4240658726503347e+18, 4.5008314319531177e+18, 4501342538.693789, 728.3829102784796, 90
0.08950452051551179, 0.0005485266231467358, 7.945732042091339e+18, 7.806365882931657e+18, 51619359364.084015, 830.6827331621911, 207
0.09069154286480578, 0.0005738735086371165, 1.5616643065939784e+18, 1.4720331897532375e+18, 34126772567.471584, 565.6414987601019, 691
0.07698663587093689, 0.0008156407158940182, 8.004790803276896e+18, 1.823635725990403e+18, 99979623630.90758, 276.32675011793197, 590
0.07009792304423604, 0.0007698899242122575, 7.576191119349225e+18, 1.480235203245907e+18, 27299305606.17958, 287.351477006167, 596
0.0901373152002135, 0.0009258864323378193, 9.239837139542012e+18, 5.265041660578154e+18, 88666244887.95471, 538.4890943343535, 623
0.06258495703482812, 0.0006357015718939811, 8.342679609916913e+18, 7.505814094580235e+18, 37242324362.65239, 799.9799204238096, 817
0.07993640266213531, 0.0009139680175827987, 8.208191671629739e+18, 6.527091479639159e+18, 80804564258.1672, 439.7864962597965, 5
0.05141589909754891, 0.0006745102829249764, 8.396756715853831e+18, 9.051783335135845e+18, 55887844722.98283, 170.41659814829472, 353
0.07582505990860026, 0.0007259387814065791, 8.498041889968476e+18, 1.4050418946799022e+18, 12321770328.305485, 326.3020420805749, 217
0.09669387549454808, 0.0005704654242774108, 1.7440451413725215e+18, 4.870742899742251e+18, 43555459148.91893, 592.6849986262871, 692
0.06054579982294239, 0.0006683645873913169, 9.428896505664145e+18, 6.594148015215362e+18, 82923951249.21284, 869.8433071428192, 530
0.07768452489680253, 0.0007320520560469684, 8.893456453969521e+18, 8.247902187270887e+18, 48171569590.24405, 887.9249390309429, 312
0.05324968429590437, 0.0008289780112067651, 6.68492277375405e+18, 7.693575241940214e+18, 58782536490.80845, 471.7797051574381, 779
0.08114260015139972, 0.0009265627873871907, 4.5301772797939574e+18, 8.531930969117365e+18, 46328875022.911316, 607.1341017804763, 318
0.06973581898935616, 0.0008127033726311249, 7.393480078911902e+18, 9.843907414257576e+18, 53544111212.381454, 192.89996931887532, 974
0.06405840751931506, 0.0006076061638114082, 4.826589383455749e+18, 5.224153361677513e+18, 49129153544.608574, 344.96087196176205, 930
0.060145839860773764, 0.0006685546278116586, 9.757976227535553e+18, 6.067074746612614e+18, 89316433494.42194, 155.22375477973225, 441
0.09677085740994476, 0.0005495517117005229, 9.916608482015769e+18, 3.3496025885101537e+18, 37060411107.132195, 531.280217096103, 731
0.055810701716042306, 0.0006975669965771935, 3.3643536938941384e+18, 9.39184442975115e+18, 41838491749.71406, 481.9617965370179, 236
0.06036403472307229, 0.0007635032455262671, 2.625589028689839e+18, 4.839461521483067e+18, 98840820747.51451, 263.217353371427, 709
0.06951283092701371, 0.0008043813455693965, 4.725409563609853e+18, 1.2072690760392146e+18, 85483990917.4197, 590.7108694074293, 316
0.08671153442052637, 0.0006500094262772741, 2.841674932761918e+18, 7.963195562330521e+18, 73904740061.77892, 370.74175508524354, 402
0.06895154172709694, 0.0006715605966503147, 4.377772068213025e+18, 6.423069419592054e+18, 99638660502.58583, 416.23209106479857, 595
0.08139378500290526, 0.0009903953616460322, 6.489702975996017e+18, 7.501142316259572e+18, 81471542833.86238, 407.1066196469966, 491
0.07855456894838031, 0.0005582183336697317, 6.650802924242588e+18, 4.932381019265141e+18, 7764503319.222922, 400.4500569500915, 882
0.08603961830184377, 0.0005219893302357808, 6.518881458590617e+18, 4.62278048981156e+18, 36214436214.63892, 937.3029757500772, 797
0.09340266319225131, 0.0006762522008946765, 2.57354892365883e+18, 7.118455074395628e+18, 54387492141.97239, 820.8340228787557, 664
0.08019573651706602, 0.0005255178082709464, 1.5028782319366157e+18, 8.791615724200654e+18, 82247345632.1049, 312.1964576888323, 169
0.06117156745813307, 0.0009024546983489951, 4.110809692299805e+18, 6.625158306397842e+18, 16554740154.258322, 844.9067645246865, 125
0.07164187790152964, 0.0008355853605483224, 3.995108300183125e+18, 1.397644923858819e+18, 75711620770.0209, 465.43851204701076, 633
0.0727297889255224, 0.0006103655318812702, 6.94010839305144e+18, 3.409489105205764e+18, 25856440280.44095, 618.2999393170053, 679
0.08441121431934794, 0.000510291801062292, 8.385163668606552e+18, 9.232052402117112e+18, 65356278950.35152, 635.7013182925815, 243
0.07081590172903625, 0.0008055932252676998, 9.716702113651251e+18, 1.0699268671120988e+18, 29583436841.280243, 388.8538078261217, 785
0.09985543950923709, 0.0005391939608008292, 6.02261357728208e+18, 9.203279536889111e+18, 59690713965.44601, 374.08445585448646, 486
0.0707700000813893, 0.0006175200896215687, 2.8878408444462326e+18, 5.388977131896902e+18, 77482025483.75409, 247.4442771100878, 2
0.08999859260882079, 0.0005201275998355147, 7.707393654274508e+18, 3.5906216413447194e+18, 89852248862.13713, 185.3368285524476, 235
0.0937506009074406, 0.0007692596147485106, 6.784520609874664e+18, 7.926448921115834e+18, 58511357725.65255, 541.3298490896724, 938
0.07873109259249086, 0.0009033193757919407, 7.511287780034762e+18, 4.3817161819180974e+18, 78587692290.31546, 430.6874954548957, 557
0.07920780403391446, 0.000980421202021659, 3.9310421887103473e+18, 7.522031489266601e+18, 89066745944.78754, 146.1251264655985, 423
0.05786198189201253, 0.0008917521338034527, 6.916552462866421e+18, 1.7307251748992087e+18, 95053274992.9244, 406.7048316006005, 900
0.05302284594596574, 0.0008100372484076959, 7.703923904921802e+18, 9.061433439008701e+18, 82386396496.33307, 491.26834158638593, 742
0.08760355725605369, 0.0005523569282350947, 8.47128479979915e+18, 3.984417063318951e+18, 92248216270.36502, 296.1699897487057, 106
0.07388447358742578, 0.000985376999058566, 7.192085473215473e+18, 7.838968667142469e+18, 93983116356.18037, 237.8833430272701, 739
0.06443905312288015, 0.000717089238126842, 8.371959777012061e+18, 3.688794349698788e+18, 97795390679.09697, 820.3487859555631, 419
0.08105425695430453, 0.0008181710954965531, 3.9735621571357583e+18, 3.7441399980720087e+18, 8974881768.789373, 127.35086688700878, 641
0.05870732393399019, 0.00098779903929744, 8.206843631995648e+18, 7.703532975935084e+18, 15751002611.99593, 364.6672410255706, 636
0.06535861183355592, 0.0007870164629374604, 1.6252746399523348e+18, 8.000485224795349e+18, 25971533069.499832, 196.7854780516157, 879
0.09902084352693188, 0.0007960394352957776, 2.9633092882524846e+18, 5.551321795538275e+18, 3962048454.9937296, 214.46297457929523, 26
0.06088539615745611, 0.0008949995631179031, 9.76859460082483e+18, 3.923508843512573e+18, 25506799512.494305, 188.78480126331488, 287
0.0829182724516496, 0.0009555527291493825, 7.980671300724645e+18, 4.396920463149141e+18, 70431818652.36026, 482.3474118659389, 906
0.09764428897019886, 0.0005553514973941964, 6.003396049783797e+18, 6.060324918863499e+18, 8475906380.979373, 383.96707562509283, 381
0.07682191960000753, 0.0006889646583183918, 2.572900785790952e+18, 3.8813628124130437e+18, 64816551586.30345, 686.2640101411168, 319
0.06143607882600798, 0.0007702912377553783, 4.578065131621273e+18, 5.218293612554655e+18, 1584747265.723409, 730.5546055239105, 382
0.09724764086963923, 0.0006904173567066036, 1.3679813622192553e+18, 2.333783429198284e+18, 53050268780.36015, 673.7128289578934, 283
0.08077562936242358, 0.0006669199699040518, 6.578883961807276e+18, 8.366188200646852e+18, 24372939735.96189, 498.5724957539775, 421
0.06438731794320537, 0.0008893078528477182, 6.550694583759599e+18, 5.17014901367127e+18, 76512470169.98044, 711.1718896248935, 645
0.057383699258756624, 0.0009629251448599156, 4.776848333814252e+18, 5.363272659705068e+18, 95739425865.34879, 300.972994308097, 240
0.07394883619514594, 0.0005385928807546726, 3.6229397455583616e+18, 8.0518645983494e+18, 88717259730.65843, 210.750437096557, 440
0.0981817555582714, 0.0005919428923217667, 6.406813554062226e+18, 9.147832692227159e+18, 15546845892.969042, 382.0707443416309, 191
0.06473063405244334, 0.0008503666626067791, 4.5013444600081715e+18, 3.4018856329701545e+18, 16246474639.270409, 788.0705678641847, 802
0.0516325214014158, 0.0009660603774736265, 3.3150101884899205e+18, 8.108234275389727e+18, 23376362922.89021, 534.2876001058785, 541
0.07506018210958221, 0.0005184863509632979, 2.154168974311591e+18, 5.35269578329078e+18, 57697750543.97981, 900.2201430719617, 537
0.06385929333586415, 0.0006140120675315284, 8.447949807942749e+18, 5.684113457424938e+18, 92404295965.29358, 905.6034744890536, 514
0.07095191034451623, 0.0007456619653500517, 7.936392651368181e+18, 9.472371690841532e+18, 97055549361.56209, 825.2634587120413, 471
0.09581541124426118, 0.0009013205432945955, 6.237327006015326e+18, 9.421620395489317e+18, 74638846094.59192, 514.9343587017634, 385
0.056100255827337187, 0.0008240721786744265, 5.310507314144364e+18, 5.101404225468277e+18, 7028627454.541643, 409.5163574693789, 438
0.061418849576608855, 0.0007360631283052339, 8.33697154123832e+18, 6.240052832685108e+18, 34253116786.912556, 768.0350276395499, 255
0.06298201325246423, 0.0007477360800876211, 1.8937806797581527e+18, 3.540610737726134e+18, 54071248390.0561, 492.9110180949339, 281
0.0612343685411611, 0.0009923535344296811, 2.4768108009613783e+18, 2.488589323136863e+18, 64595393020.42074, 832.7916491074485, 970
0.0831763896294607, 0.0008455867013184061, 4.90314076948679e+18, 2.0794035578565827e+18, 48693183441.62224, 927.4842473122607, 299
0.09284503785501606, 0.0007371274360840656, 6.589202174211127e+18, 8.25924715744557e+18, 55079444078.647484, 297.6992217756934, 935
0.08946428551721937, 0.0008980374121439938, 2.2657613527765637e+18, 7.905463966744722e+18, 24176633819.714138, 848.4561586688095, 53
0.0678411567494657, 0.0009080856510209338, 5.876656590376312e+18, 1.298521675130365e+18, 56490657252.84462, 386.1574745154642, 230
0.08036502329470724, 0.0006998169991729074, 8.733868975814667e+18, 6.152834692588769e+18, 83093273290.27405, 963.7833611463253, 583
0.06133891046490688, 0.000667490518171335, 2.9189740748906844e+18, 3.8919223323193723e+18, 98374840333.34108, 876.7511031235791, 136
0.0773706063839972, 0.0005829703640497399, 7.828940012548803e+18, 6.535423587115527e+18, 65504011895.4616, 278.9096325979399, 844
0.06873723014519546, 0.0008389140170754163, 8.32110062121065e+18, 1.3598590412940815e+18, 63337447910.066284, 442.9205596600566, 683
0.07597991978326668, 0.0008138425212484098, 1.9692225641592684e+18, 8.741553051161378e+18, 3512763262.624088, 473.9211071975662, 588
0.0883412406445924, 0.0006331335171447529, 5.328229175568799e+18, 6.216527485433352e+18, 59070488046.848465, 571.3239158052058, 745
0.061319693004208954, 0.0006845110467637172, 6.399735314896451e+18, 7.034118528860134e+18, 5150482830.188428, 433.5967525698182, 616
0.059136125430234054, 0.0007296062894250079, 5.555813346306097e+18, 3.2568785045761546e+18, 46086998665.194756, 775.9286562496235, 821
0.06324595871777734, 0.0009275078754855141, 6.775106943111367e+18, 3.152755134313597e+18, 96923912009.33502, 360.3130008016609, 838
0.09636702036411418, 0.0005969445288221827, 5.88338194558848e+18, 2.8767122393889126e+18, 24610768320.92259, 324.0058200378785, 269
0.0839900503031927, 0.0006200767512627358, 2.668987713416687e+18, 2.0162863400359002e+18, 77106126895.91675, 384.89525317271364, 31
0.06453815372054597, 0.0007980034497623938, 2.1198223059554877e+18, 7.872489811922833e+18, 6428187082.527134, 117.78106841134438, 939
0.05311717821245947, 0.000711204125407222, 5.428943797726418e+18, 1.667584044501316e+18, 18332410308.243866, 212.49685170474393, 3
0.08533494048795472, 0.0005092440070489231, 2.468226751608879e+18, 3.5029780060938045e+18, 85687755379.75975, 915.9232596118509, 197
0.09403601978621395, 0.0005999455387391106, 1.7798186662567096e+18, 1.4470577618553206e+18, 44158787877.85237, 766.1125906805845, 836
0.08238463157643477, 0.0008831016034577863, 5.608909703428897e+18, 5.193035016501156e+18, 48356932297.09818, 771.681482277908, 200
0.09420158908468287, 0.0009514562352921693, 3.8532750962765204e+18, 8.289168644015213e+18, 70100346779.1749, 190.98312685923725, 439
0.07042020488101484, 0.0008588802506486659, 4.865908512768004e+18, 8.197032811733284e+18, 56137471554.946686, 507.0058423230369, 805
0.06757912507005139, 0.0009616119415260315, 3.955097640251506e+18, 2.2308643619709906e+18, 76750722751.35909, 759.4282941339955, 417
0.08029136969969466, 0.0007551595536181919, 1.589488926831413e+18, 4.693158265969723e+18, 91561300133.0142, 679.777875008581, 134
0.09866613731596137, 0.0006602996472257176, 8.586701242239361e+18, 2.3656371104575084e+18, 33339309926.80816, 799.3363936137997, 992
0.05842137553518523, 0.0009894890885763312, 1.1061966671218804e+18, 3.215058749785377e+18, 15357527200.931381, 371.76041129808135, 108
0.05487662762927643, 0.0005320681077238941, 6.224503991544548e+18, 3.344247134937046e+18, 77218629425.64986, 715.7994742154717, 799
0.05023879695865131, 0.0006394602076939337, 6.378627323735536e+18, 2.99704915260621e+18, 73148441774.00246, 103.73865025602504, 11
0.08991367636902933, 0.000657604217710903, 7.120250198864974e+18, 6.47504715560758e+18, 37100478723.38159, 666.3586082122443, 627
0.08180047385358086, 0.0007647317566287456, 2.1862071281468393e+18, 2.440825685692453e+18, 98257941375.33653, 929.7583645083479, 667
0.06664231887313012, 0.0007541370415245708, 3.7708674054931e+18, 4.6085430932672246e+18, 43152221131.852135, 801.6270900407925, 463
0.09222163868500616, 0.000530219896452608, 5.540384204538705e+18, 7.275786913323151e+18, 81109154092.27371, 148.89974949898922, 506
0.08436632236522308, 0.0007240505384633138, 9.017776109161321e+18, 4.129015013645776e+18, 95160108973.59322, 660.2460777212275, 351
0.09241906029383107, 0.0005177930953709107, 1.586061098346558e+18, 6.206383367734347e+18, 67652511939.14376, 457.0991153771605, 62
0.09688349660708111, 0.000563248270575908, 2.0358041508222262e+18, 2.0313245128267958e+18, 82766539213.55276, 798.5641682693916, 973
0.08771463154749348, 0.0005924505987655406, 9.490364803369499e+18, 6.392597362979591e+18, 22136907868.988197, 687.1362115348586, 883
0.072293991599627, 0.000637775593373597, 7.76260427028015e+18, 8.187533810625217e+18, 38606008614.004234, 240.01140954705045, 186
0.05328609113276015, 0.0006375371744809052, 2.0575421528915018e+18, 6.753994629464261e+18, 27272556644.142105, 459.6900914625133, 170
0.0809818185899332, 0.0005751249853389267, 9.892179375244362e+18, 5.519694107426483e+18, 55231684294.67214, 139.22138636060566, 397
0.06339965766811748, 0.0005545048840334279, 1.5250530250076017e+18, 1.925936630331895e+18, 62944912129.807045, 622.6665844914313, 866
