vg	vd	ids
0.0	0.0	-2.12839035539191E-18
0.0	0.05	1.80377203046560E-13
0.0	0.1	2.09525750675503E-13
0.0	0.15	2.21165206477188E-13
0.0	0.2	2.31701766908572E-13
0.0	0.25	2.42572834804005E-13
0.0	0.3	2.53836334924477E-13
0.0	0.35	2.65483643345856E-13
0.0	0.4	2.77570306977015E-13
0.0	0.45	2.90156577922262E-13
0.0	0.5	3.03306631306458E-13
0.0	0.55	3.16881636976026E-13
0.0	0.6	3.31096619584493E-13
0.0	0.65	3.45818403312328E-13
0.0	0.7	3.61248769302859E-13
0.0	0.75	3.77374137929152E-13
0.0	0.8	3.94193778183554E-13
0.0	0.85	4.11774272377053E-13
0.0	0.9	4.30159495434793E-13
0.0	0.95	4.49364613739229E-13
0.0	1.0	4.69457795581579E-13
0.0	1.05	4.90575605493447E-13
0.0	1.1	5.12650811411654E-13
0.0	1.15	5.35831591609730E-13
0.0	1.2	5.60117432914946E-13
0.1	0.0	-6.05091194841786E-18
0.1	0.05	6.13662366594087E-12
0.1	0.1	7.14840216514283E-12
0.1	0.15	7.55422457859366E-12
0.1	0.2	7.92014678183008E-12
0.1	0.25	8.29472193764152E-12
0.1	0.3	8.68063046025078E-12
0.1	0.35	9.07891541129031E-12
0.1	0.4	9.49019893905280E-12
0.1	0.45	9.91544054940134E-12
0.1	0.5	1.03555088111600E-11
0.1	0.55	1.08113818932396E-11
0.1	0.6	1.12837999991779E-11
0.1	0.65	1.17738580577411E-11
0.1	0.7	1.22824262067083E-11
0.1	0.75	1.28105970335078E-11
0.1	0.8	1.33592579249780E-11
0.1	0.85	1.39297122319051E-11
0.1	0.9	1.45229823381363E-11
0.1	0.95	1.51401352730758E-11
0.1	1.0	1.57827692369284E-11
0.1	1.05	1.64518876716145E-11
0.1	1.1	1.71490696417707E-11
0.1	1.15	1.78758636890051E-11
0.1	1.2	1.86333026802286E-11
0.2	0.0	-2.09124149198173E-17
0.2	0.05	2.10391097856109E-10
0.2	0.1	2.45893779308124E-10
0.2	0.15	2.60270644647911E-10
0.2	0.2	2.73118934450814E-10
0.2	0.25	2.86184299797894E-10
0.2	0.3	2.99572159785216E-10
0.2	0.35	3.13312918111209E-10
0.2	0.4	3.27434824655039E-10
0.2	0.45	3.41965554646279E-10
0.2	0.5	3.56932817060020E-10
0.2	0.55	3.72362200238088E-10
0.2	0.6	3.88282250885047E-10
0.2	0.65	4.04717881258614E-10
0.2	0.7	4.21698015192175E-10
0.2	0.75	4.39245135777601E-10
0.2	0.8	4.57399227179666E-10
0.2	0.85	4.76175935537314E-10
0.2	0.9	4.95620486846937E-10
0.2	0.95	5.15750185766587E-10
0.2	1.0	5.36612010425496E-10
0.2	1.05	5.58226073853676E-10
0.2	1.1	5.80642163151242E-10
0.2	1.15	6.03880741270617E-10
0.2	1.2	6.27998675554534E-10
0.3	0.0	-2.85953802595649E-17
0.3	0.05	7.20160801309174E-09
0.3	0.1	8.45327407380512E-09
0.3	0.15	8.96576395190010E-09
0.3	0.2	9.41855008633016E-09
0.3	0.25	9.87512713869718E-09
0.3	0.3	1.03397765559259E-08
0.3	0.35	1.08137262646392E-08
0.3	0.4	1.12980234001502E-08
0.3	0.45	1.17937270788403E-08
0.3	0.5	1.23017176461580E-08
0.3	0.55	1.28227910266793E-08
0.3	0.6	1.33578377526924E-08
0.3	0.65	1.39073667405056E-08
0.3	0.7	1.44726408403048E-08
0.3	0.75	1.50540091288537E-08
0.3	0.8	1.56526916210587E-08
