vg	vd	ids
0.0	0.0	-9.32617273379907E-17
0.0	0.05	1.13672573127100E-12
0.0	0.1	1.30937248064055E-12
0.0	0.15	1.45462724825741E-12
0.0	0.2	1.61435721650513E-12
0.0	0.25	1.79113318708533E-12
0.0	0.3	1.98941789499266E-12
0.0	0.35	2.20997536824088E-12
0.0	0.4	2.45819578480992E-12
0.0	0.45	2.73674764488216E-12
0.0	0.5	3.04935147933378E-12
0.0	0.55	3.40363886759989E-12
0.0	0.6	3.80729813842867E-12
0.0	0.65	4.26475350243167E-12
0.0	0.7	4.79095065637079E-12
0.0	0.75	5.39683909497213E-12
0.0	0.8	6.09440845893824E-12
0.0	0.85	6.90740511678709E-12
0.0	0.9	7.85605616862743E-12
0.0	0.95	8.97171886353341E-12
0.0	1.0	1.02873201248448E-11
0.0	1.05	1.18521842236528E-11
0.0	1.1	1.37203182493177E-11
0.0	1.15	1.59707581636149E-11
0.0	1.2	1.86822689106462E-11
0.1	0.0	5.72781110385779E-16
0.1	0.05	3.24515600420839E-11
0.1	0.1	3.73468575487556E-11
0.1	0.15	4.12265575696064E-11
0.1	0.2	4.54454002969502E-11
0.1	0.25	5.00530813095634E-11
0.1	0.3	5.50911913706815E-11
0.1	0.35	6.06139493247111E-11
0.1	0.4	6.66709280238213E-11
0.1	0.45	7.33305352422431E-11
0.1	0.5	8.06632571751120E-11
0.1	0.55	8.87510784131039E-11
0.1	0.6	9.76835007594099E-11
0.1	0.65	1.07581604889127E-10
0.1	0.7	1.18562339266236E-10
0.1	0.75	1.30786018966508E-10
0.1	0.8	1.44414820239342E-10
0.1	0.85	1.59655768935398E-10
0.1	0.9	1.76744602366491E-10
0.1	0.95	1.95967252833383E-10
0.1	1.0	2.17666056953153E-10
0.1	1.05	2.42239520431384E-10
0.1	1.1	2.70170083433474E-10
0.1	1.15	3.02043406397586E-10
0.1	1.2	3.38557489348835E-10
0.2	0.0	2.89257909727512E-16
0.2	0.05	9.43294262435670E-10
0.2	0.1	1.08751719507267E-09
0.2	0.15	1.19674010651691E-09
0.2	0.2	1.31379324494989E-09
0.2	0.25	1.43988276928824E-09
0.2	0.3	1.57593336360990E-09
0.2	0.35	1.72293503902418E-09
0.2	0.4	1.88195178501184E-09
0.2	0.45	2.05415388286490E-09
0.2	0.5	2.24081655635961E-09
0.2	0.55	2.44335688026894E-09
0.2	0.6	2.66333401529434E-09
0.2	0.65	2.90247652677416E-09
0.2	0.7	3.16272136488812E-09
0.2	0.75	3.44624107774444E-09
0.2	0.8	3.75547406060567E-09
0.2	0.85	4.09316413458289E-09
0.2	0.9	4.46241016038099E-09
0.2	0.95	4.86672162313402E-09
0.2	1.0	5.31010006687698E-09
0.2	1.05	5.79710011196681E-09
0.2	1.1	6.33292757345457E-09
0.2	1.15	6.92355910980227E-09
0.2	1.2	7.57587583690240E-09
0.3	0.0	-4.61847809974043E-17
0.3	0.05	2.73850760917867E-08
0.3	0.1	3.17243105770098E-08
0.3	0.15	3.48665009719865E-08
0.3	0.2	3.81762649272679E-08
0.3	0.25	4.16915503704938E-08
0.3	0.3	4.54344966285573E-08
0.3	0.35	4.94269231440867E-08
0.3	0.4	5.36909827981358E-08
0.3	0.45	5.82496588500220E-08
0.3	0.5	6.31271184145600E-08
0.3	0.55	6.83489471493059E-08
0.3	0.6	7.39424579227772E-08
0.3	0.65	7.99369670162033E-08
0.3	0.7	8.63640360620936E-08
0.3	0.75	9.32577519325835E-08
0.3	0.8	1.00655035261862E-07
0.3	0.85	1.08595874633524E-07
0.3	0.9	1.17124054820823E-07
0.3	0.95	1.26287130554407E-07
0.3	1.0	1.36137053052280E-07
0.3	1.05	1.46730696877414E-07
0.3	1.1	1.58130583562451E-07
0.3	1.15	1.70405276771188E-07
0.3	1.2	1.83630273656543E-07
0.4	0.0	2.31946916758606E-16
0.4	0.05	7.37815722267134E-07
0.4	0.1	8.64655549811338E-07
0.4	0.15	9.48167487288136E-07
0.4	0.2	1.03306245300077E-06
0.4	0.25	1.12095874633914E-06
0.4	0.3	1.21245419702874E-06
0.4	0.35	1.30800434663690E-06
0.4	0.4	1.40799405098267E-06
0.4	0.45	1.51276792174406E-06
0.4	0.5	1.62264718980932E-06
0.4	0.55	1.73794000417233E-06
0.4	0.6	1.85894695536052E-06
0.4	0.65	1.98596725449473E-06
0.4	0.7	2.11929878979346E-06
0.4	0.75	2.25924386798920E-06
0.4	0.8	2.40610734464591E-06
0.4	0.85	2.56020510781041E-06
0.4	0.9	2.72185532920476E-06
0.4	0.95	2.89138851923439E-06
0.4	1.0	3.06914557452407E-06
0.4	1.05	3.25547493562913E-06
0.4	1.1	3.45074190891771E-06
0.4	1.15	3.65532061056069E-06
0.4	1.2	3.86960168609087E-06
0.5	0.0	2.33110090910174E-18
0.5	0.05	1.05250833385669E-05
0.5	0.1	1.31351973215519E-05
0.5	0.15	1.42214827248176E-05
0.5	0.2	1.51603210347325E-05
0.5	0.25	1.60676084141409E-05
0.5	0.3	1.69612270035971E-05
0.5	0.35	1.78500428008743E-05
0.5	0.4	1.87396048238466E-05
0.5	0.45	1.96335455358744E-05
0.5	0.5	2.05343166968831E-05
0.5	0.55	2.14437291700773E-05
0.5	0.6	2.23630648100208E-05
0.5	0.65	2.32933365241333E-05
0.5	0.7	2.42353441274365E-05
0.5	0.75	2.51896364767432E-05
0.5	0.8	2.61568145912323E-05
0.5	0.85	2.71371883535140E-05
0.5	0.9	2.81311647804435E-05
0.5	0.95	2.91390095642984E-05
0.5	1.0	3.01610076408186E-05
0.5	1.05	3.11973569326238E-05
0.5	1.1	3.22483412272123E-05
0.5	1.15	3.33141210029256E-05
0.5	1.2	3.43948839135676E-05
0.6	0.0	9.81664389532888E-17
0.6	0.05	3.85719720332115E-05
0.6	0.1	5.70881846874758E-05
0.6	0.15	6.43464820471362E-05
0.6	0.2	6.79143951679884E-05
0.6	0.25	7.07090077786713E-05
0.6	0.3	7.32486520567172E-05
0.6	0.35	7.56437591222704E-05
0.6	0.4	7.79458955105533E-05
0.6	0.45	8.01855967040393E-05
0.6	0.5	8.23805831878000E-05
0.6	0.55	8.45431187168538E-05
0.6	0.6	8.66810456241477E-05
0.6	0.65	8.88001385429645E-05
0.6	0.7	9.09049384560218E-05
0.6	0.75	9.29983771902675E-05
0.6	0.8	9.50834878875220E-05
0.6	0.85	9.71620955003109E-05
0.6	0.9	9.92359416011734E-05
0.6	0.95	1.01306467303702E-04
0.6	1.0	1.03374925064031E-04
0.6	1.05	1.05442171698118E-04
0.6	1.1	1.07509196968857E-04
0.6	1.15	1.09576824661117E-04
0.6	1.2	1.11645645782985E-04
0.7	0.0	-7.22805019002611E-17
0.7	0.05	6.93162867686472E-05
0.7	0.1	1.14360063951375E-04
0.7	0.15	1.40042411458936E-04
0.7	0.2	1.53014209758372E-04
0.7	0.25	1.59972813278018E-04
0.7	0.3	1.64944206337294E-04
0.7	0.35	1.69199561694745E-04
0.7	0.4	1.73070793564913E-04
0.7	0.45	1.76707291640316E-04
0.7	0.5	1.80187415343843E-04
0.7	0.55	1.83555996357880E-04
0.7	0.6	1.86839197822441E-04
0.7	0.65	1.90055116579991E-04
0.7	0.7	1.93215855965296E-04
0.7	0.75	1.96330047065029E-04
0.7	0.8	1.99405390909699E-04
0.7	0.85	2.02446701555413E-04
0.7	0.9	2.05458501295437E-04
0.7	0.95	2.08443789942164E-04
0.7	1.0	2.11406235445687E-04
0.7	1.05	2.14347567485053E-04
0.7	1.1	2.17270270520605E-04
0.7	1.15	2.20176186689680E-04
0.7	1.2	2.23066865136221E-04
0.8	0.0	-9.77481887900735E-16
0.8	0.05	9.63091810524650E-05
0.8	0.1	1.67542847466396E-04
0.8	0.15	2.16622581909820E-04
0.8	0.2	2.47732583341887E-04
0.8	0.25	2.65933138975424E-04
0.8	0.3	2.76632895365475E-04
0.8	0.35	2.83993083342271E-04
0.8	0.4	2.89964344754925E-04
0.8	0.45	2.95223607843331E-04
0.8	0.5	3.00058958990140E-04
0.8	0.55	3.04627471782971E-04
0.8	0.6	3.09010367559743E-04
0.8	0.65	3.13253991337911E-04
0.8	0.7	3.17387091887487E-04
0.8	0.75	3.21429074410534E-04
0.8	0.8	3.25394856328106E-04
0.8	0.85	3.29293998147928E-04
0.8	0.9	3.33135546063753E-04
0.8	0.95	3.36926063354981E-04
0.8	1.0	3.40670498543498E-04
0.8	1.05	3.44372908817020E-04
0.8	1.1	3.48038155836688E-04
0.8	1.15	3.51667741253948E-04
0.8	1.2	3.55266539989927E-04
0.9	0.0	4.91839650108146E-16
0.9	0.05	1.19016966901336E-04
0.9	0.1	2.13311025878442E-04
0.9	0.15	2.84816061785363E-04
0.9	0.2	3.36402041243413E-04
0.9	0.25	3.71483122185445E-04
0.9	0.3	3.94033729084774E-04
0.9	0.35	4.08360795895225E-04
0.9	0.4	4.18239979748702E-04
0.9	0.45	4.25967509293548E-04
0.9	0.5	4.32576082706759E-04
0.9	0.55	4.38538412288084E-04
0.9	0.6	4.44099718869183E-04
0.9	0.65	4.49392516094790E-04
0.9	0.7	4.54488025989595E-04
0.9	0.75	4.59428742169313E-04
0.9	0.8	4.64243373623073E-04
0.9	0.85	4.68951936148624E-04
0.9	0.9	4.73568830064538E-04
0.9	0.95	4.78105652355367E-04
0.9	1.0	4.82569898488425E-04
0.9	1.05	4.86970587155988E-04
0.9	1.1	4.91312537506759E-04
0.9	1.15	4.95600785403943E-04
0.9	1.2	4.99841501860850E-04
1.0	0.0	1.92447203108599E-16
1.0	0.05	1.37926826413612E-04
1.0	0.1	2.51900230240226E-04
1.0	0.15	3.43317325724913E-04
1.0	0.2	4.14341131732275E-04
1.0	0.25	4.67456248987951E-04
1.0	0.3	5.05469525282078E-04
1.0	0.35	5.31554971989633E-04
1.0	0.4	5.49171405931144E-04
1.0	0.45	5.61576450434159E-04
1.0	0.5	5.71114038936639E-04
1.0	0.55	5.79080218084651E-04
1.0	0.6	5.86140628659304E-04
1.0	0.65	5.92650041376344E-04
1.0	0.7	5.98793487209971E-04
1.0	0.75	6.04674893901353E-04
1.0	0.8	6.10354983904391E-04
1.0	0.85	6.15870955069186E-04
1.0	0.9	6.21250416521725E-04
1.0	0.95	6.26511942431736E-04
1.0	1.0	6.31671124317646E-04
1.0	1.05	6.36740048871131E-04
1.0	1.1	6.41725974200256E-04
1.0	1.15	6.46639411956866E-04
1.0	1.2	6.51486057784374E-04
1.1	0.0	-2.95072728890120E-16
1.1	0.05	1.53684221496092E-04
1.1	0.1	2.84289121177187E-04
1.1	0.15	3.92915963143310E-04
1.1	0.2	4.81333054547503E-04
1.1	0.25	5.51501946541049E-04
