vg	vd	ids
0.0	0.0	2.05689457600852E-17
0.0	0.05	3.45723976582976E-12
0.0	0.1	4.10889544547407E-12
0.0	0.15	4.69788632853290E-12
0.0	0.2	5.38552662484363E-12
0.0	0.25	6.19559916263977E-12
0.0	0.3	7.15817991341437E-12
0.0	0.35	8.31125158098086E-12
0.0	0.4	9.70550698178527E-12
0.0	0.45	1.14063915255161E-11
0.0	0.5	1.35006084987566E-11
0.0	0.55	1.61020075532175E-11
0.0	0.6	1.93598828395986E-11
0.0	0.65	2.34779559859115E-11
0.0	0.7	2.87165915915529E-11
0.0	0.75	3.54399445476373E-11
0.0	0.8	4.41023326609863E-11
0.0	0.85	5.53394586115302E-11
0.0	0.9	7.00394433493488E-11
0.0	0.95	8.92155374913880E-11
0.0	1.0	1.14400496260915E-10
0.0	1.05	1.47596440154865E-10
0.0	1.1	1.91463566936395E-10
0.0	1.15	2.49554054589099E-10
0.0	1.2	3.26572596809371E-10
0.1	0.0	-5.46822126612046E-17
0.1	0.05	9.33525631824750E-11
0.1	0.1	1.09627611938246E-10
0.1	0.15	1.22883789536366E-10
0.1	0.2	1.37683287661756E-10
0.1	0.25	1.54323702942235E-10
0.1	0.3	1.73126556377237E-10
0.1	0.35	1.94479846567435E-10
0.1	0.4	2.18861814595083E-10
0.1	0.45	2.46859784305271E-10
0.1	0.5	2.79200239599997E-10
0.1	0.55	3.16790022752830E-10
0.1	0.6	3.60762690235031E-10
0.1	0.65	4.12463817866946E-10
0.1	0.7	4.73921045265472E-10
0.1	0.75	5.47171172498742E-10
0.1	0.8	6.35166479267556E-10
0.1	0.85	7.41598887239952E-10
0.1	0.9	8.71149169713241E-10
0.1	0.95	1.02982941821728E-09
0.1	1.0	1.22530882902797E-09
0.1	1.05	1.46740683783885E-09
0.1	1.1	1.76870525632987E-09
0.1	1.15	2.14538114814550E-09
0.1	1.2	2.61795332192814E-09
0.2	0.0	3.06906949387351E-17
0.2	0.05	2.65905057976551E-09
0.2	0.1	3.11206463375514E-09
0.2	0.15	3.45319873805337E-09
0.2	0.2	3.82244480482100E-09
0.2	0.25	4.22526087853588E-09
0.2	0.3	4.66612997075357E-09
0.2	0.35	5.15015907037378E-09
0.2	0.4	5.68320060862647E-09
0.2	0.45	6.27204084251917E-09
0.2	0.5	6.92457627603852E-09
0.2	0.55	7.65008887829698E-09
0.2	0.6	8.45952213651584E-09
0.2	0.65	9.36583636754452E-09
0.2	0.7	1.03844699513910E-08
0.2	0.75	1.15338459070015E-08
0.2	0.8	1.28361272926528E-08
0.2	0.85	1.43178918655201E-08
0.2	0.9	1.60115595659223E-08
0.2	0.95	1.79556804792187E-08
0.2	1.0	2.01977549387050E-08
0.2	1.05	2.27954838635946E-08
0.2	1.1	2.58193566970523E-08
0.2	1.15	2.93552624597032E-08
0.2	1.2	3.35081359694213E-08
0.3	0.0	-4.94914648883022E-17
0.3	0.05	7.66654800425932E-08
0.3	0.1	8.99516903878058E-08
0.3	0.15	9.92765783746509E-08
0.3	0.2	1.09082274166556E-07
0.3	0.25	1.19513898023437E-07
0.3	0.3	1.30650147420803E-07
0.3	0.35	1.42570570506616E-07
0.3	0.4	1.55358913630728E-07
0.3	0.45	1.69105611284124E-07
0.3	0.5	1.83908811136182E-07
0.3	0.55	1.99877370823329E-07
0.3	0.6	2.17130954725893E-07
0.3	0.65	2.35804329946277E-07
0.3	0.7	2.56047749057296E-07
0.3	0.75	2.78030771415557E-07
0.3	0.8	3.01944481832631E-07
0.3	0.85	3.28006197795101E-07
0.3	0.9	3.56461913861326E-07
0.3	0.95	3.87592503186509E-07
0.3	1.0	4.21719420619409E-07
0.3	1.05	4.59211262086440E-07
0.3	1.1	5.00490011124066E-07
0.3	1.15	5.46042730226316E-07
0.3	1.2	5.96428087242261E-07
0.4	0.0	2.30595892255947E-17
0.4	0.05	1.94473992737670E-06
0.4	0.1	2.31439214471152E-06
0.4	0.15	2.53521060618505E-06
0.4	0.2	2.75440041397687E-06
0.4	0.25	2.97845378707026E-06
0.4	0.3	3.20906006070854E-06
0.4	0.35	3.44740856065303E-06
0.4	0.4	3.69446239041788E-06
0.4	0.45	3.95104048375522E-06
0.4	0.5	4.21792261394487E-06
0.4	0.55	4.49581853416850E-06
0.4	0.6	4.78546261933226E-06
0.4	0.65	5.08754200900282E-06
0.4	0.7	5.40282413663285E-06
0.4	0.75	5.73202335099638E-06
0.4	0.8	6.07592797362839E-06
0.4	0.85	6.43534314708665E-06
0.4	0.9	6.81112676890206E-06
0.4	0.95	7.20417959569231E-06
0.4	1.0	7.61547290412334E-06
0.4	1.05	8.04602377552488E-06
0.4	1.1	8.49695470155926E-06
0.4	1.15	8.96945569748258E-06
0.4	1.2	9.46480920429551E-06
0.5	0.0	3.54885977519213E-17
0.5	0.05	1.95589296911214E-05
0.5	0.1	2.57706640557583E-05
0.5	0.15	2.80114973979342E-05
0.5	0.2	2.96839866993890E-05
0.5	0.25	3.12463369685904E-05
0.5	0.3	3.27538651113722E-05
0.5	0.35	3.42285212540960E-05
0.5	0.4	3.56836936041068E-05
0.5	0.45	3.71277962962652E-05
0.5	0.5	3.85668041747700E-05
0.5	0.55	4.00051849801035E-05
0.5	0.6	4.14462792790065E-05
0.5	0.65	4.28928472451970E-05
0.5	0.7	4.43471411676819E-05
0.5	0.75	4.58111859825981E-05
0.5	0.8	4.72864220171894E-05
0.5	0.85	4.87746563928266E-05
0.5	0.9	5.02770107781119E-05
0.5	0.95	5.17948732057183E-05
0.5	1.0	5.33294406271801E-05
0.5	1.05	5.48819722672062E-05
0.5	1.1	5.64534314340308E-05
0.5	1.15	5.80453014909578E-05
0.5	1.2	5.96587332189442E-05
0.6	0.0	-1.09333285034683E-17
0.6	0.05	5.42964674132016E-05
0.6	0.1	8.47316867360677E-05
0.6	0.15	9.87170360284438E-05
0.6	0.2	1.05077001617097E-04
0.6	0.25	1.09326153748354E-04
0.6	0.3	1.12991784304858E-04
0.6	0.35	1.16366600254515E-04
0.6	0.4	1.19558181388156E-04
0.6	0.45	1.22623623955534E-04
0.6	0.5	1.25598100105471E-04
0.6	0.55	1.28503113441485E-04
0.6	0.6	1.31355129924303E-04
0.6	0.65	1.34164906619116E-04
0.6	0.7	1.36941079423572E-04
0.6	0.75	1.39691107337918E-04
0.6	0.8	1.42419856587991E-04
0.6	0.85	1.45132238948945E-04
0.6	0.9	1.47832413897246E-04
0.6	0.95	1.50523062407518E-04
0.6	1.0	1.53207367950200E-04
0.6	1.05	1.55888469807475E-04
0.6	1.1	1.58567968252885E-04
0.6	1.15	1.61248299838205E-04
0.6	1.2	1.63931950893943E-04
0.7	0.0	4.90983898662468E-17
0.7	0.05	8.79324141195062E-05
0.7	0.1	1.49931494604255E-04
0.7	0.15	1.89359968774085E-04
0.7	0.2	2.11629137883001E-04
0.7	0.25	2.23544593256901E-04
0.7	0.3	2.31053930965491E-04
0.7	0.35	2.36998547237148E-04
0.7	0.4	2.42223942006078E-04
0.7	0.45	2.47030432702607E-04
0.7	0.5	2.51563823797298E-04
0.7	0.55	2.55903459911026E-04
0.7	0.6	2.60098787265071E-04
0.7	0.65	2.64179728245766E-04
0.7	0.7	2.68168611981256E-04
0.7	0.75	2.72082000443627E-04
0.7	0.8	2.75931748285051E-04
0.7	0.85	2.79728992458049E-04
0.7	0.9	2.83479490028126E-04
0.7	0.95	2.87192757906054E-04
0.7	1.0	2.90872878336434E-04
0.7	1.05	2.94523794138951E-04
0.7	1.1	2.98151565186557E-04
0.7	1.15	3.01759452154986E-04
0.7	1.2	3.05350041048578E-04
0.8	0.0	-4.56034643036394E-17
0.8	0.05	1.16099969591322E-04
0.8	0.1	2.06875067154744E-04
0.8	0.15	2.73937419636081E-04
0.8	0.2	3.20198459428339E-04
0.8	0.25	3.49711301661327E-04
0.8	0.3	3.67555744701034E-04
0.8	0.35	3.78942522411961E-04
0.8	0.4	3.87408361261497E-04
0.8	0.45	3.94497637987937E-04
0.8	0.5	4.00827087957419E-04
0.8	0.55	4.06694641760539E-04
0.8	0.6	4.12251183127627E-04
0.8	0.65	4.17580597743933E-04
0.8	0.7	4.22733218216936E-04
0.8	0.75	4.27745557468129E-04
0.8	0.8	4.32639909875849E-04
0.8	0.85	4.37437505973236E-04
0.8	0.9	4.42152497341508E-04
0.8	0.95	4.46794510748506E-04
0.8	1.0	4.51373939073639E-04
0.8	1.05	4.55901618386372E-04
0.8	1.1	4.60377119692966E-04
0.8	1.15	4.64813582814400E-04
0.8	1.2	4.69213327756911E-04
0.9	0.0	7.53693629159833E-18
