vg	vd	ids
0.0	0.0	-1.08628708247830E-18
0.0	0.05	1.88723077978569E-12
0.0	0.1	2.18393238347749E-12
0.0	0.15	2.40496317674322E-12
0.0	0.2	2.64766650778727E-12
0.0	0.25	2.91606039566518E-12
0.0	0.3	3.21395950443428E-12
0.0	0.35	3.54612412291396E-12
0.0	0.4	3.91822113796929E-12
0.0	0.45	4.33659713145783E-12
0.0	0.5	4.80959952088066E-12
0.0	0.55	5.34704315273331E-12
0.0	0.6	5.96110133168620E-12
0.0	0.65	6.66634005346240E-12
0.0	0.7	7.48141900399473E-12
0.0	0.75	8.42889878202298E-12
0.0	0.8	9.53728591120785E-12
0.0	0.85	1.08415674760292E-11
0.0	0.9	1.23864770933419E-11
0.0	0.95	1.42273902042974E-11
0.0	1.0	1.64343568266457E-11
0.0	1.05	1.90943975121658E-11
0.0	1.1	2.23224012005091E-11
0.0	1.15	2.62594413978094E-11
0.0	1.2	3.10827506529128E-11
0.1	0.0	-2.67754248263040E-17
0.1	0.05	5.71010664580339E-11
0.1	0.1	6.59103360429116E-11
0.1	0.15	7.20054596262841E-11
0.1	0.2	7.85316568569078E-11
0.1	0.25	8.55810164937932E-11
0.1	0.3	9.32146208607211E-11
0.1	0.35	1.01501026865315E-10
0.1	0.4	1.10518918508434E-10
0.1	0.45	1.20358075715345E-10
0.1	0.5	1.31120359287051E-10
0.1	0.55	1.42932870334824E-10
0.1	0.6	1.55929286259033E-10
0.1	0.65	1.70275827675652E-10
0.1	0.7	1.86167131858549E-10
0.1	0.75	2.03831078713905E-10
0.1	0.8	2.23541195677302E-10
0.1	0.85	2.45615961201420E-10
0.1	0.9	2.70447026926978E-10
0.1	0.95	2.98489923513674E-10
0.1	1.0	3.30310965587796E-10
0.1	1.05	3.66591935546730E-10
0.1	1.1	4.08120869742894E-10
0.1	1.15	4.55880516557383E-10
0.1	1.2	5.11082923058707E-10
0.2	0.0	-1.60166576736674E-18
0.2	0.05	1.77132256454174E-09
0.2	0.1	2.04676711936349E-09
0.2	0.15	2.22667131599652E-09
0.2	0.2	2.41544464191896E-09
0.2	0.25	2.61583137837535E-09
0.2	0.3	2.82898112258885E-09
0.2	0.35	3.05614823799534E-09
0.2	0.4	3.29866857849544E-09
0.2	0.45	3.55803010186706E-09
0.2	0.5	3.83584904059202E-09
0.2	0.55	4.13392442726779E-09
0.2	0.6	4.45422796134607E-09
0.2	0.65	4.79916359954621E-09
0.2	0.7	5.17115015054214E-09
0.2	0.75	5.57313926691530E-09
0.2	0.8	6.00827000314209E-09
0.2	0.85	6.48028612038607E-09
0.2	0.9	6.99353953048028E-09
0.2	0.95	7.55283338274699E-09
0.2	1.0	8.16355109716840E-09
0.2	1.05	8.83207691860138E-09
0.2	1.1	9.56602668953265E-09
0.2	1.15	1.03738131736321E-08
0.2	1.2	1.12653645034756E-08
0.3	0.0	-4.47204176124439E-17
0.3	0.05	5.50579447273073E-08
0.3	0.1	6.39016329206881E-08
0.3	0.15	6.93813088901596E-08
0.3	0.2	7.50065738509315E-08
0.3	0.25	8.08779908260248E-08
0.3	0.3	8.70236259607678E-08
0.3	0.35	9.34701968468860E-08
0.3	0.4	1.00243988218965E-07
0.3	0.45	1.07371970728455E-07
0.3	0.5	1.14882031899710E-07
0.3	0.55	1.22803758639062E-07
0.3	0.6	1.31168030164431E-07
0.3	0.65	1.40009238143526E-07
0.3	0.7	1.49365390533216E-07
0.3	0.75	1.59273141473272E-07
0.3	0.8	1.69776473480206E-07
0.3	0.85	1.80922905253577E-07
0.3	0.9	1.92762189965140E-07
0.3	0.95	2.05350877859336E-07
0.3	1.0	2.18751057976330E-07
0.3	1.05	2.33030319055444E-07
0.3	1.1	2.48263293247879E-07
0.3	1.15	2.64532554503769E-07
0.3	1.2	2.81929248253587E-07
0.4	0.0	-6.84511277426717E-18
0.4	0.05	1.53387958204882E-06
0.4	0.1	1.80590587739599E-06
0.4	0.15	1.95352270709331E-06
0.4	0.2	2.09792563112621E-06
0.4	0.25	2.24426238121628E-06
0.4	0.3	2.39344993129766E-06
0.4	0.35	2.54609616823800E-06
0.4	0.4	2.70268101976101E-06
0.4	0.45	2.86359367293918E-06
0.4	0.5	3.02919149359048E-06
0.4	0.55	3.19978608055604E-06
0.4	0.6	3.37569793069506E-06
0.4	0.65	3.55719611188702E-06
0.4	0.7	3.74459012502781E-06
0.4	0.75	3.93817128306261E-06
0.4	0.8	4.13822728083442E-06
0.4	0.85	4.34506838897752E-06
0.4	0.9	4.55899874615939E-06
0.4	0.95	4.78034467822055E-06
0.4	1.0	5.00943524183420E-06
0.4	1.05	5.24661399447280E-06
0.4	1.1	5.49224149967614E-06
0.4	1.15	5.74669123025547E-06
0.4	1.2	6.01035616428697E-06
0.5	0.0	-8.12545444396807E-17
0.5	0.05	1.75531464022234E-05
0.5	0.1	2.28972338589107E-05
0.5	0.15	2.46908497093426E-05
0.5	0.2	2.59985330360215E-05
0.5	0.25	2.72222689008211E-05
0.5	0.3	2.84029753165014E-05
0.5	0.35	2.95555352780223E-05
0.5	0.4	3.06885063377149E-05
0.5	0.45	3.18080748238765E-05
0.5	0.5	3.29181787601467E-05
0.5	0.55	3.40222740623339E-05
0.5	0.6	3.51225906332926E-05
0.5	0.65	3.62212751443757E-05
0.5	0.7	3.73198865380960E-05
0.5	0.75	3.84198825236054E-05
0.5	0.8	3.95224039441033E-05
0.5	0.85	4.06286360321257E-05
0.5	0.9	4.17394040859750E-05
0.5	0.95	4.28556623485497E-05
0.5	1.0	4.39782727096441E-05
0.5	1.05	4.51078622887494E-05
0.5	1.1	4.62451989006119E-05
0.5	1.15	4.73909890171830E-05
0.5	1.2	4.85458080676807E-05
0.6	0.0	9.66042376041540E-18
0.6	0.05	5.13727693900253E-05
0.6	0.1	8.02156527154029E-05
0.6	0.15	9.32556557038615E-05
0.6	0.2	9.88801689343471E-05
0.6	0.25	1.02511467226180E-04
0.6	0.3	1.05649909161570E-04
0.6	0.35	1.08545875320494E-04
0.6	0.4	1.11278630741680E-04
