vg	vd	ids
0.0	0.0	5.32112098933652E-17
0.0	0.05	4.03129733535764E-13
0.0	0.1	4.55022832293422E-13
0.0	0.15	4.87759607747283E-13
0.0	0.2	5.22191404002388E-13
0.0	0.25	5.59248565713629E-13
0.0	0.3	5.98019699037733E-13
0.0	0.35	6.39699600301637E-13
0.0	0.4	6.84188669392779E-13
0.0	0.45	7.31394972858969E-13
0.0	0.5	7.81528889584985E-13
0.0	0.55	8.35653682594748E-13
0.0	0.6	8.92883340647599E-13
0.0	0.65	9.54078055900026E-13
0.0	0.7	1.02078517553570E-12
0.0	0.75	1.09138823342521E-12
0.0	0.8	1.16753585832385E-12
0.0	0.85	1.24887831628380E-12
0.0	0.9	1.33645468076839E-12
0.0	0.95	1.43055602900047E-12
0.0	1.0	1.53262367691306E-12
0.0	1.05	1.64213043365122E-12
0.0	1.1	1.76062699123122E-12
0.0	1.15	1.88823523973849E-12
0.0	1.2	2.02711862648296E-12
0.1	0.0	-8.95730522368582E-17
0.1	0.05	1.25983703043849E-11
0.1	0.1	1.42676763058436E-11
0.1	0.15	1.52970613907762E-11
0.1	0.2	1.63701051194772E-11
0.1	0.25	1.75015681484448E-11
0.1	0.3	1.86950893756322E-11
0.1	0.35	1.99571862498769E-11
0.1	0.4	2.12915842314064E-11
0.1	0.45	2.27036399576106E-11
0.1	0.5	2.41993210231512E-11
0.1	0.55	2.57791481424311E-11
0.1	0.6	2.74617566639587E-11
0.1	0.65	2.92481221354999E-11
0.1	0.7	3.11418057755065E-11
0.1	0.75	3.31546007836199E-11
0.1	0.8	3.52958627899666E-11
0.1	0.85	3.75677351054728E-11
0.1	0.9	3.99957499268398E-11
0.1	0.95	4.25697777721487E-11
0.1	1.0	4.53216952133965E-11
0.1	1.05	4.82564781991124E-11
0.1	1.1	5.13842622171939E-11
0.1	1.15	5.47361152825712E-11
0.1	1.2	5.83059329010904E-11
0.2	0.0	-1.38983853099814E-16
0.2	0.05	3.96652385176631E-10
0.2	0.1	4.51182713665207E-10
0.2	0.15	4.84016982800700E-10
0.2	0.2	5.17906518046742E-10
0.2	0.25	5.53370279001327E-10
0.2	0.3	5.90539066878115E-10
0.2	0.35	6.29543396264772E-10
0.2	0.4	6.70515862958143E-10
0.2	0.45	7.13593808915693E-10
0.2	0.5	7.58918868557838E-10
0.2	0.55	8.06544563284847E-10
0.2	0.6	8.56632687458379E-10
0.2	0.65	9.09738995491637E-10
0.2	0.7	9.65584352999234E-10
0.2	0.75	1.02442616924221E-09
0.2	0.8	1.08679373307074E-09
0.2	0.85	1.15244018444964E-09
0.2	0.9	1.22178976068600E-09
0.2	0.95	1.29516722882567E-09
0.2	1.0	1.37282471526450E-09
0.2	1.05	1.45474907232256E-09
0.2	1.1	1.54139945592773E-09
0.2	1.15	1.63308143555937E-09
0.2	1.2	1.73012304217361E-09
0.3	0.0	-1.35735667756017E-16
0.3	0.05	1.24507894121417E-08
0.3	0.1	1.42455062100156E-08
0.3	0.15	1.53013600964181E-08
0.3	0.2	1.63773326868057E-08
0.3	0.25	1.74935458037468E-08
0.3	0.3	1.86541875040800E-08
0.3	0.35	1.98631223826880E-08
0.3	0.4	2.11240936277401E-08
0.3	0.45	2.24407652419732E-08
0.3	0.5	2.38089725648438E-08
0.3	0.55	2.52505836269477E-08
0.3	0.6	2.67543876863954E-08
0.3	0.65	2.83314718386692E-08
0.3	0.7	2.99874346348923E-08
0.3	0.75	3.17195093913853E-08
0.3	0.8	3.35342999079837E-08
0.3	0.85	3.54400935139213E-08
0.3	0.9	3.74360359389329E-08
0.3	0.95	3.95299787733529E-08
0.3	1.0	4.17271604838361E-08
0.3	1.05	4.40331683174833E-08
0.3	1.1	4.64537285766324E-08
0.3	1.15	4.89949818971962E-08
0.3	1.2	5.16633615209549E-08
0.4	0.0	-1.17605211985057E-16
0.4	0.05	3.72714319556357E-07
0.4	0.1	4.30900673695363E-07
0.4	0.15	4.63261105847072E-07
0.4	0.2	4.95409196369589E-07
0.4	0.25	5.28250420453620E-07
0.4	0.3	5.61945417021958E-07
0.4	0.35	5.96617285980610E-07
0.4	0.4	6.32367765816316E-07
0.4	0.45	6.69286428608810E-07
0.4	0.5	7.07456109854811E-07
0.4	0.55	7.46835085757766E-07
0.4	0.6	7.87812170968492E-07
0.4	0.65	8.30209764627330E-07
0.4	0.7	8.74147196452238E-07
0.4	0.75	9.19713745444318E-07
0.4	0.8	9.66978026941742E-07
0.4	0.85	1.01599509428033E-06
0.4	0.9	1.06685363518058E-06
0.4	0.95	1.11962567603635E-06
0.4	1.0	1.17438656454214E-06
0.4	1.05	1.23121192380693E-06
0.4	1.1	1.29017811317943E-06
0.4	1.15	1.35136360902343E-06
0.4	1.2	1.41484782361132E-06
0.5	0.0	3.06490673779852E-17
0.5	0.05	6.74515956675540E-06
0.5	0.1	8.24306515664718E-06
0.5	0.15	8.81333837862197E-06
0.5	0.2	9.30268976687425E-06
0.5	0.25	9.77859592218804E-06
0.5	0.3	1.02484886807483E-05
0.5	0.35	1.07156864850271E-05
0.5	0.4	1.11822901974122E-05
0.5	0.45	1.16498469853523E-05
0.5	0.5	1.21187078028247E-05
0.5	0.55	1.25916709525593E-05
0.5	0.6	1.30681299472143E-05
0.5	0.65	1.35487192229141E-05
0.5	0.7	1.40339520103870E-05
0.5	0.75	1.45243099657781E-05
0.5	0.8	1.50201256243977E-05
0.5	0.85	1.55216944214291E-05
0.5	0.9	1.60293190787523E-05
0.5	0.95	1.65432126450545E-05
0.5	1.0	1.70635591049596E-05
0.5	1.05	1.75905761710656E-05
0.5	1.1	1.81243876193981E-05
0.5	1.15	1.86651334947481E-05
0.5	1.2	1.92129553800414E-05
0.6	0.0	-2.09628521983964E-16
0.6	0.05	2.98649845787554E-05
0.6	0.1	4.37141732627269E-05
0.6	0.15	4.87892377837201E-05
0.6	0.2	5.11235272290251E-05
0.6	0.25	5.29442919380725E-05
0.6	0.3	5.46204865785253E-05
0.6	0.35	5.62134690619076E-05
0.6	0.4	5.77474766170194E-05
0.6	0.45	5.92373745213349E-05
0.6	0.5	6.06929288929313E-05
0.6	0.55	6.21229201558408E-05
0.6	0.6	6.35319486627034E-05
0.6	0.65	6.49239009722353E-05
0.6	0.7	6.63021451908895E-05
0.6	0.75	6.76692481692210E-05
0.6	0.8	6.90273593915505E-05
0.6	0.85	7.03782085156889E-05
0.6	0.9	7.17233932216209E-05
0.6	0.95	7.30640928534607E-05
0.6	1.0	7.44012683035174E-05
0.6	1.05	7.57360374257609E-05
0.6	1.1	7.70690340174713E-05
0.6	1.15	7.84008619293138E-05
0.6	1.2	7.97322823439102E-05
0.7	0.0	4.43496793054287E-18
0.7	0.05	5.70415886138522E-05
0.7	0.1	9.43225995502767E-05
0.7	0.15	1.15488630958561E-04
0.7	0.2	1.25864667927147E-04
0.7	0.25	1.31093099470061E-04
0.7	0.3	1.34718467477733E-04
0.7	0.35	1.37846279325019E-04
0.7	0.4	1.40719299314227E-04
0.7	0.45	1.43419180977988E-04
0.7	0.5	1.45991983685156E-04
0.7	0.55	1.48469501951860E-04
0.7	0.6	1.50871436315060E-04
0.7	0.65	1.53211865131389E-04
0.7	0.7	1.55501716286735E-04
0.7	0.75	1.57748891726946E-04
0.7	0.8	1.59959711654186E-04
0.7	0.85	1.62139269956807E-04
0.7	0.9	1.64291844035740E-04
0.7	0.95	1.66420663274314E-04
0.7	1.0	1.68528672319832E-04
0.7	1.05	1.70618468211528E-04
0.7	1.1	1.72691958015982E-04
0.7	1.15	1.74750889315871E-04
0.7	1.2	1.76796624477425E-04
0.8	0.0	-1.82407246355360E-16
0.8	0.05	8.11008544152244E-05
0.8	0.1	1.42000797968431E-04
0.8	0.15	1.84555357532602E-04
0.8	0.2	2.11745993675976E-04
0.8	0.25	2.27493366922101E-04
0.8	0.3	2.36350875649177E-04
0.8	0.35	2.42171360785712E-04
0.8	0.4	2.46870466932232E-04
0.8	0.45	2.51035525043343E-04
0.8	0.5	2.54860622025893E-04
0.8	0.55	2.58449204651422E-04
0.8	0.6	2.61862265683893E-04
0.8	0.65	2.65141188160369E-04
0.8	0.7	2.68313376069739E-04
0.8	0.75	2.71397617751497E-04
0.8	0.8	2.74408355954391E-04
0.8	0.85	2.77356362069231E-04
0.8	0.9	2.80250213855374E-04
0.8	0.95	2.83096615207744E-04
0.8	1.0	2.85901747468051E-04
0.8	1.05	2.88669532960431E-04
0.8	1.1	2.91404337738242E-04
0.8	1.15	2.94109392624742E-04
0.8	1.2	2.96787154082923E-04
0.9	0.0	-2.36571596227753E-17
0.9	0.05	1.01325678097684E-04
0.9	0.1	1.82988365306325E-04
0.9	0.15	2.46042767544203E-04
0.9	0.2	2.92324687700968E-04
0.9	0.25	3.24215737058994E-04
0.9	0.3	3.44719226863576E-04
0.9	0.35	3.57394786683375E-04
0.9	0.4	3.65751326948096E-04
0.9	0.45	3.72162981245671E-04
0.9	0.5	3.77646415238366E-04
0.9	0.55	3.82569791511518E-04
0.9	0.6	3.87112879940444E-04
0.9	0.65	3.91387088503904E-04
0.9	0.7	3.95460766747587E-04
0.9	0.75	3.99379039345166E-04
0.9	0.8	4.03171063160507E-04
0.9	0.85	4.06858631546347E-04
0.9	0.9	4.10457895851112E-04
0.9	0.95	4.13981204700699E-04
0.9	1.0	4.17437767542428E-04
0.9	1.05	4.20835992306994E-04
0.9	1.1	4.24181600630820E-04
0.9	1.15	4.27480986022826E-04
0.9	1.2	4.30737566336593E-04
1.0	0.0	3.31850731576825E-16
1.0	0.05	1.18133695620101E-04
1.0	0.1	2.17432326652638E-04
1.0	0.15	2.98554969110689E-04
1.0	0.2	3.62777716701956E-04
1.0	0.25	4.11696154801423E-04
1.0	0.3	4.47248373669898E-04
1.0	0.35	4.71787123001893E-04
1.0	0.4	4.88111237957010E-04
1.0	0.45	4.99198992039881E-04
1.0	0.5	5.07486235038844E-04
1.0	0.55	5.14343098288311E-04
1.0	0.6	5.20368371866295E-04
1.0	0.65	5.25840819423388E-04
1.0	0.7	5.30928485903473E-04
1.0	0.75	5.35740418166179E-04
1.0	0.8	5.40342347735227E-04
1.0	0.85	5.44779936566017E-04
1.0	0.9	5.49081225171547E-04
1.0	0.95	5.53268826688338E-04
1.0	1.0	5.57359517106894E-04
1.0	1.05	5.61364434557093E-04
1.0	1.1	5.65294866958844E-04
1.0	1.15	5.69159713942570E-04
1.0	1.2	5.72963765061416E-04
1.1	0.0	8.40518679193798E-17
1.1	0.05	1.32110757582551E-04
1.1	0.1	2.46246779644985E-04
1.1	0.15	3.42869289116016E-04
1.1	0.2	4.22968769358495E-04
1.1	0.25	4.87736452788159E-04
1.1	0.3	5.38540114796319E-04
1.1	0.35	5.76964416561786E-04
1.1	0.4	6.04889711911783E-04
1.1	0.45	6.24543264208640E-04
1.1	0.5	6.38388873655616E-04
1.1	0.55	6.48693294463983E-04
1.1	0.6	6.57012913150694E-04
1.1	0.65	6.64169719411605E-04
1.1	0.7	6.70573303427687E-04
1.1	0.75	6.76458985857605E-04
1.1	0.8	6.81976774211108E-04
1.1	0.85	6.87225001871650E-04
1.1	0.9	6.92264066074083E-04
1.1	0.95	6.97135025496077E-04
1.1	1.0	7.01865861433147E-04
1.1	1.05	7.06477554163796E-04
1.1	1.1	7.10987509743706E-04
1.1	1.15	7.15405221762692E-04
1.1	1.2	7.19743729349146E-04
1.2	0.0	-6.07706282358410E-17
1.2	0.05	1.43802075888844E-04
1.2	0.1	2.70422116780097E-04
1.2	0.15	3.80225894370376E-04
1.2	0.2	4.74059349007687E-04
1.2	0.25	5.52903489862339E-04
1.2	0.3	6.17822567081159E-04
1.2	0.35	6.69977676215022E-04
1.2	0.4	7.10677110531160E-04
1.2	0.45	7.41444725198701E-04
1.2	0.5	7.64074330155597E-04
1.2	0.55	7.80588047932731E-04
1.2	0.6	7.92992128667671E-04
1.2	0.65	8.02871306806273E-04
1.2	0.7	8.11218567651987E-04
1.2	0.75	8.18574828264099E-04
1.2	0.8	8.25261480017913E-04
1.2	0.85	8.31476845334562E-04
1.2	0.9	8.37350069263019E-04
1.2	0.95	8.42966540160794E-04
1.2	1.0	8.48377209483444E-04
1.2	1.05	8.53620974657201E-04
1.2	1.1	8.58722173520848E-04
1.2	1.15	8.63701485417364E-04
1.2	1.2	8.68576050834615E-04
