vg	vd	ids
0.0	0.0	-3.58938759795652E-17
0.0	0.05	4.31856262445736E-12
0.0	0.1	5.93166051651878E-12
0.0	0.15	7.68488836197738E-12
0.0	0.2	1.00350333245301E-11
0.0	0.25	1.32415881564073E-11
0.0	0.3	1.76609023311400E-11
0.0	0.35	2.38079275897167E-11
0.0	0.4	3.24226962721481E-11
0.0	0.45	4.45714110139627E-11
0.0	0.5	6.17732514501764E-11
0.0	0.55	8.62513166899092E-11
0.0	0.6	1.21193113458172E-10
0.0	0.65	1.71191143989923E-10
0.0	0.7	2.42801022273226E-10
0.0	0.75	3.45359587632608E-10
0.0	0.8	4.92153141049968E-10
0.0	0.85	7.01935614256460E-10
0.0	0.9	1.00120853891682E-09
0.0	0.95	1.42701282297357E-09
0.0	1.0	2.03105761239703E-09
0.0	1.05	2.88505977844259E-09
0.0	1.1	4.08794341945252E-09
0.0	1.15	5.77529365705780E-09
0.0	1.2	8.13190675898414E-09
0.1	0.0	5.20777178030513E-17
0.1	0.05	7.79364444450709E-11
0.1	0.1	1.02296221241590E-10
0.1	0.15	1.25158551008919E-10
0.1	0.2	1.53264785221077E-10
0.1	0.25	1.88521332104083E-10
0.1	0.3	2.33150889804632E-10
0.1	0.35	2.90157360351022E-10
0.1	0.4	3.63618452729056E-10
0.1	0.45	4.59069415349878E-10
0.1	0.5	5.84118087081844E-10
0.1	0.55	7.49123420477200E-10
0.1	0.6	9.68325336517753E-10
0.1	0.65	1.26119753369955E-09
0.1	0.7	1.65422874901159E-09
0.1	0.75	2.18356739748484E-09
0.1	0.8	2.89773549953909E-09
0.1	0.85	3.86416465810064E-09
0.1	0.9	5.17396320406692E-09
0.1	0.95	6.94996678617562E-09
0.1	1.0	9.35769917990811E-09
0.1	1.05	1.26187002117073E-08
0.1	1.1	1.70281579052289E-08
0.1	1.15	2.29770450368208E-08
0.1	1.2	3.09801312900615E-08
0.2	0.0	1.35477543106573E-17
0.2	0.05	1.63929480935673E-09
0.2	0.1	2.10827295522033E-09
0.2	0.15	2.50464487202114E-09
0.2	0.2	2.96250421460807E-09
0.2	0.25	3.50288967089645E-09
0.2	0.3	4.14416146583793E-09
0.2	0.35	4.90922660547397E-09
0.2	0.4	5.82704806263571E-09
0.2	0.45	6.93417481810375E-09
0.2	0.5	8.27805763449346E-09
0.2	0.55	9.91873848796347E-09
0.2	0.6	1.19335807097715E-08
0.2	0.65	1.44220050512791E-08
0.2	0.7	1.75122647433632E-08
0.2	0.75	2.13699424342597E-08
0.2	0.8	2.62093652788460E-08
0.2	0.85	3.23061433289436E-08
0.2	0.9	4.00150944389788E-08
0.2	0.95	4.97904013125059E-08
0.2	1.0	6.22148210879320E-08
0.2	1.05	7.80300823303456E-08
0.2	1.1	9.81720432625344E-08
0.2	1.15	1.23807640524787E-07
0.2	1.2	1.56414290589382E-07
0.3	0.0	9.54849425072006E-18
0.3	0.05	3.63647788673258E-08
0.3	0.1	4.64865198336209E-08
0.3	0.15	5.43945506101801E-08
0.3	0.2	6.30933102119772E-08
0.3	0.25	7.29160289015718E-08
0.3	0.3	8.40485257790732E-08
0.3	0.35	9.66973741586432E-08
0.3	0.4	1.11111438070746E-07
0.3	0.45	1.27572022197166E-07
0.3	0.5	1.46414710343095E-07
0.3	0.55	1.68037780842153E-07
0.3	0.6	1.92916033265433E-07
0.3	0.65	2.21614475405913E-07
0.3	0.7	2.54809955441475E-07
0.3	0.75	2.93313494728991E-07
0.3	0.8	3.38095263720086E-07
0.3	0.85	3.90319369176677E-07
0.3	0.9	4.51379809945080E-07
0.3	0.95	5.22938767374657E-07
0.3	1.0	6.06979333035854E-07
0.3	1.05	7.05854687583595E-07
0.3	1.1	8.22337018215660E-07
0.3	1.15	9.59692572196639E-07
0.3	1.2	1.12172077979079E-06
0.4	0.0	7.56299371175876E-18
0.4	0.05	7.27489608585973E-07
0.4	0.1	9.37427832270545E-07
0.4	0.15	1.08199133657715E-06
0.4	0.2	1.22934858402410E-06
0.4	0.25	1.38665691460378E-06
0.4	0.3	1.55572783197425E-06
0.4	0.35	1.73788923975118E-06
0.4	0.4	1.93449302426615E-06
0.4	0.45	2.14686510878332E-06
0.4	0.5	2.37639639178422E-06
0.4	0.55	2.62454051622725E-06
0.4	0.6	2.89286706499710E-06
0.4	0.65	3.18308078618465E-06
0.4	0.7	3.49703239706707E-06
0.4	0.75	3.83677674474431E-06
0.4	0.8	4.20455733760540E-06
0.4	0.85	4.60287631403578E-06
0.4	0.9	5.03449063759740E-06
0.4	0.95	5.50245377422515E-06
0.4	1.0	6.01015542089818E-06
0.4	1.05	6.56130274359846E-06
0.4	1.1	7.15999910091230E-06
0.4	1.15	7.81070610183496E-06
0.4	1.2	8.51825930955934E-06
0.5	0.0	-3.57616008966600E-17
0.5	0.05	6.98032154562865E-06
0.5	0.1	9.65082911419662E-06
0.5	0.15	1.09791748340943E-05
0.5	0.2	1.20470948912261E-05
0.5	0.25	1.30676074949851E-05
0.5	0.3	1.40800298498313E-05
0.5	0.35	1.50981964049721E-05
0.5	0.4	1.61302366997887E-05
0.5	0.45	1.71812397022896E-05
0.5	0.5	1.82547829834460E-05
0.5	0.55	1.93538127204512E-05
0.5	0.6	2.04805823762258E-05
0.5	0.65	2.16374719552452E-05
0.5	0.7	2.28264901456256E-05
0.5	0.75	2.40498375221725E-05
0.5	0.8	2.53097737997194E-05
0.5	0.85	2.66085649263171E-05
0.5	0.9	2.79489051903347E-05
0.5	0.95	2.93334265086259E-05
0.5	1.0	3.07651982557549E-05
0.5	1.05	3.22474899696812E-05
0.5	1.1	3.37838076045769E-05
0.5	1.15	3.53779557455897E-05
0.5	1.2	3.70340564979946E-05
0.6	0.0	9.63739317191846E-17
0.6	0.05	2.13438569048842E-05
0.6	0.1	3.38341384642017E-05
0.6	0.15	4.04777270202294E-05
0.6	0.2	4.43342658813575E-05
0.6	0.25	4.72180417591327E-05
0.6	0.3	4.97634576084396E-05
0.6	0.35	5.21563853320938E-05
0.6	0.4	5.44689450636171E-05
0.6	0.45	5.67380503149195E-05
0.6	0.5	5.89840829190690E-05
0.6	0.55	6.12203781981758E-05
0.6	0.6	6.34556189695364E-05
0.6	0.65	6.56962672217952E-05
0.6	0.7	6.79479429549497E-05
0.6	0.75	7.02148118324710E-05
0.6	0.8	7.25011448828207E-05
0.6	0.85	7.48106344489376E-05
0.6	0.9	7.71468341152305E-05
0.6	0.95	7.95136233421353E-05
0.6	1.0	8.19144169713401E-05
0.6	1.05	8.43531418601546E-05
0.6	1.1	8.68339212029443E-05
0.6	1.15	8.93607008606559E-05
0.6	1.2	9.19377995762149E-05
0.7	0.0	-6.71695262068778E-18
0.7	0.05	3.75115348584147E-05
0.7	0.1	6.43777962580636E-05
0.7	0.15	8.22840835460928E-05
