vg	vd	ids
0.0	0.0	4.29912431273790E-17
0.0	0.05	8.17093436240815E-13
0.0	0.1	9.67771105353764E-13
0.0	0.15	1.07775557810352E-12
0.0	0.2	1.19902491813742E-12
0.0	0.25	1.33451243883818E-12
0.0	0.3	1.48645822061410E-12
0.0	0.35	1.65658136208755E-12
0.0	0.4	1.84874240549264E-12
0.0	0.45	2.06683962454308E-12
0.0	0.5	2.31373625096429E-12
0.0	0.55	2.59602778693062E-12
0.0	0.6	2.92011155297110E-12
0.0	0.65	3.29421626227012E-12
0.0	0.7	3.72707737495688E-12
0.0	0.75	4.23146041963779E-12
0.0	0.8	4.82439186197706E-12
0.0	0.85	5.52715415398161E-12
0.0	0.9	6.35910737776742E-12
0.0	0.95	7.35598284362328E-12
0.0	1.0	8.55702977282763E-12
0.0	1.05	1.00138349936101E-11
0.0	1.1	1.17931124559120E-11
0.0	1.15	1.39796791634634E-11
0.0	1.2	1.66834017805924E-11
0.1	0.0	-4.19998899073907E-17
0.1	0.05	2.36150720692293E-11
0.1	0.1	2.78941486979899E-11
0.1	0.15	3.08470344304680E-11
0.1	0.2	3.40335715611212E-11
0.1	0.25	3.75267154030247E-11
0.1	0.3	4.13621069096245E-11
0.1	0.35	4.55808509731790E-11
0.1	0.4	5.02282798625405E-11
0.1	0.45	5.53354618636818E-11
0.1	0.5	6.10063791285579E-11
0.1	0.55	6.72796315173604E-11
0.1	0.6	7.42536141395877E-11
0.1	0.65	8.20611731973763E-11
0.1	0.7	9.07343405205546E-11
0.1	0.75	1.00444037630577E-10
0.1	0.8	1.11349372674358E-10
0.1	0.85	1.23636297999356E-10
0.1	0.9	1.37536929684642E-10
0.1	0.95	1.53319467664227E-10
0.1	1.0	1.71315677914110E-10
0.1	1.05	1.91927927886922E-10
0.1	1.1	2.15643645369075E-10
0.1	1.15	2.43063240546840E-10
0.1	1.2	2.74924300476329E-10
0.2	0.0	2.03608403145205E-17
0.2	0.05	6.98709891797079E-10
0.2	0.1	8.25515991189265E-10
0.2	0.15	9.09219577949687E-10
0.2	0.2	9.97967252045806E-10
0.2	0.25	1.09392982089752E-09
0.2	0.3	1.19782580127274E-09
0.2	0.35	1.31043918106278E-09
0.2	0.4	1.43261843006604E-09
0.2	0.45	1.56446551704014E-09
0.2	0.5	1.70891336543114E-09
0.2	0.55	1.86601421657049E-09
0.2	0.6	2.03702660881646E-09
0.2	0.65	2.22354534753565E-09
0.2	0.7	2.42687078688831E-09
0.2	0.75	2.64905596041054E-09
0.2	0.8	2.89221808577161E-09
0.2	0.85	3.15869168703060E-09
0.2	0.9	3.45118597168119E-09
0.2	0.95	3.77281196817709E-09
0.2	1.0	4.12712589190909E-09
0.2	1.05	4.51826063948486E-09
0.2	1.1	4.95099398532338E-09
0.2	1.15	5.43087652486979E-09
0.2	1.2	5.96440067599645E-09
0.3	0.0	4.17647028330600E-17
0.3	0.05	2.07656550800509E-08
0.3	0.1	2.46080457287661E-08
0.3	0.15	2.70434403428027E-08
0.3	0.2	2.95759692414325E-08
0.3	0.25	3.22775785991315E-08
0.3	0.3	3.51651560860743E-08
0.3	0.35	3.82558092797747E-08
0.3	0.4	4.15662010500655E-08
0.3	0.45	4.51078585844296E-08
0.3	0.5	4.89171915764855E-08
0.3	0.55	5.30006946901200E-08
0.3	0.6	5.73831667132372E-08
0.3	0.65	6.20871763416646E-08
0.3	0.7	6.71399964713094E-08
0.3	0.75	7.25692193133550E-08
0.3	0.8	7.84052254307141E-08
0.3	0.85	8.46814420439306E-08
0.3	0.9	9.14343184318675E-08
0.3	0.95	9.87039489236723E-08
0.3	1.0	1.06534436219721E-07
0.3	1.05	1.14974536747061E-07
0.3	1.1	1.24078186993716E-07
0.3	1.15	1.33905108148629E-07
0.3	1.2	1.44521833704900E-07
0.4	0.0	1.29621317936191E-16
0.4	0.05	5.72247182246823E-07
0.4	0.1	6.85449405942487E-07
0.4	0.15	7.51047515859210E-07
0.4	0.2	8.16395264700366E-07
0.4	0.25	8.84380766335392E-07
0.4	0.3	9.55489714228198E-07
0.4	0.35	1.02997009363251E-06
0.4	0.4	1.10833308546339E-06
0.4	0.45	1.19062911264555E-06
0.4	0.5	1.27715268747648E-06
0.4	0.55	1.36811859022420E-06
0.4	0.6	1.46375375479632E-06
0.4	0.65	1.56429177859022E-06
0.4	0.7	1.66996430258752E-06
0.4	0.75	1.78101029498034E-06
0.4	0.8	1.89767287381353E-06
0.4	0.85	2.02020445695209E-06
0.4	0.9	2.14886577414151E-06
0.4	0.95	2.28392650622101E-06
0.4	1.0	2.42566954740117E-06
0.4	1.05	2.57438714877427E-06
0.4	1.1	2.73038770218178E-06
0.4	1.15	2.89399343086390E-06
0.4	1.2	3.06554307290297E-06
0.5	0.0	-5.88346211539393E-17
0.5	0.05	8.01915775191805E-06
0.5	0.1	1.03421651379838E-05
0.5	0.15	1.12591597748847E-05
0.5	0.2	1.19865315705138E-05
0.5	0.25	1.26862867877288E-05
0.5	0.3	1.33796978780545E-05
0.5	0.35	1.40750447691755E-05
0.5	0.4	1.47754997689907E-05
0.5	0.45	1.54834262546863E-05
0.5	0.5	1.62002667343323E-05
0.5	0.55	1.69269350581454E-05
0.5	0.6	1.76641881827773E-05
0.5	0.65	1.84124842601121E-05
0.5	0.7	1.91723180952641E-05
0.5	0.75	1.99439605854872E-05
0.5	0.8	2.07277434177446E-05
0.5	0.85	2.15238904228653E-05
0.5	0.9	2.23326298908803E-05
0.5	0.95	2.31541619136190E-05
0.5	1.0	2.39887071033334E-05
0.5	1.05	2.48363953389178E-05
0.5	1.1	2.56974874126019E-05
0.5	1.15	2.65721202293696E-05
0.5	1.2	2.74605056055944E-05
0.6	0.0	-9.92957743059445E-17
0.6	0.05	2.88969380727670E-05
0.6	0.1	4.41444349187942E-05
0.6	0.15	5.08872587505902E-05
0.6	0.2	5.41340979147284E-05
0.6	0.25	5.64506575910902E-05
0.6	0.3	5.85136867214156E-05
0.6	0.35	6.04684754283137E-05
0.6	0.4	6.23661051274079E-05
0.6	0.45	6.42283991565572E-05
0.6	0.5	6.60673792428111E-05
0.6	0.55	6.78895931052436E-05
0.6	0.6	6.97000157586129E-05
0.6	0.65	7.15018508890113E-05
0.6	0.7	7.32975153947237E-05
0.6	0.75	7.50890742241203E-05
0.6	0.8	7.68777715781072E-05
0.6	0.85	7.86651654880099E-05
0.6	0.9	8.04520631332202E-05
0.6	0.95	8.22393832643950E-05
0.6	1.0	8.40279777155806E-05
