vg	vd	ids
0.0	0.0	8.49220806392540E-18
0.0	0.05	2.93749908602642E-13
0.0	0.1	3.56317063328429E-13
0.0	0.15	3.97067979228636E-13
0.0	0.2	4.40364330763864E-13
0.0	0.25	4.88274765499374E-13
0.0	0.3	5.41383241953196E-13
0.0	0.35	6.00358928605905E-13
0.0	0.4	6.66093152156327E-13
0.0	0.45	7.39265183941612E-13
0.0	0.5	8.21198154757568E-13
0.0	0.55	9.12988469154571E-13
0.0	0.6	1.01579098973623E-12
0.0	0.65	1.13234435929162E-12
0.0	0.7	1.26315845907257E-12
0.0	0.75	1.41221931404696E-12
0.0	0.8	1.58188497993374E-12
0.0	0.85	1.77444214251805E-12
0.0	0.9	1.99712221115888E-12
0.0	0.95	2.25181102917431E-12
0.0	1.0	2.54702279170967E-12
0.0	1.05	2.89029128421101E-12
0.0	1.1	3.29192711930029E-12
0.0	1.15	3.76219670364040E-12
0.0	1.2	4.31669304935875E-12
0.1	0.0	1.12112386777807E-17
0.1	0.05	8.30658233097829E-12
0.1	0.1	1.00640830020971E-11
0.1	0.15	1.11699363933414E-11
0.1	0.2	1.23235205456735E-11
0.1	0.25	1.35820770678098E-11
0.1	0.3	1.49582961846027E-11
0.1	0.35	1.64648090668558E-11
0.1	0.4	1.81135336560037E-11
0.1	0.45	1.99232482560885E-11
0.1	0.5	2.19169865028395E-11
0.1	0.55	2.40938820716913E-11
0.1	0.6	2.65054430172599E-11
0.1	0.65	2.91699342452611E-11
0.1	0.7	3.20942411666203E-11
0.1	0.75	3.53451029176915E-11
0.1	0.8	3.89252150029107E-11
0.1	0.85	4.29228315650157E-11
0.1	0.9	4.73478305734140E-11
0.1	0.95	5.22924657370417E-11
0.1	1.0	5.78070184473810E-11
0.1	1.05	6.39799913551012E-11
0.1	1.1	7.09100050145433E-11
0.1	1.15	7.87087332989871E-11
0.1	1.2	8.75130521617030E-11
0.2	0.0	-7.98880831283137E-18
0.2	0.05	2.38438380936486E-10
0.2	0.1	2.89178486678259E-10
0.2	0.15	3.20325437908412E-10
0.2	0.2	3.52286912583588E-10
0.2	0.25	3.86755238732159E-10
0.2	0.3	4.24025212732186E-10
0.2	0.35	4.64286162741014E-10
0.2	0.4	5.07911316346132E-10
0.2	0.45	5.55444886816151E-10
0.2	0.5	6.06839573584494E-10
0.2	0.55	6.62439274248153E-10
0.2	0.6	7.22996531893408E-10
0.2	0.65	7.89075829407723E-10
0.2	0.7	8.60537798749279E-10
0.2	0.75	9.38624876641120E-10
0.2	0.8	1.02344629117877E-09
0.2	0.85	1.11595216232613E-09
0.2	0.9	1.21687606353687E-09
0.2	0.95	1.32700643977564E-09
0.2	1.0	1.44736638864844E-09
0.2	1.05	1.57901989520714E-09
0.2	1.1	1.72320641734298E-09
0.2	1.15	1.88130248391256E-09
0.2	1.2	2.05488425943258E-09
0.3	0.0	8.27185064310876E-18
0.3	0.05	6.83406154919649E-09
0.3	0.1	8.31701287585619E-09
0.3	0.15	9.20925507139943E-09
0.3	0.2	1.01081001058124E-08
0.3	0.25	1.10653338375559E-08
0.3	0.3	1.20886833266786E-08
0.3	0.35	1.31802520975200E-08
0.3	0.4	1.43585406454149E-08
0.3	0.45	1.56133261420503E-08
0.3	0.5	1.69651976222622E-08
0.3	0.55	1.84199990404252E-08
0.3	0.6	1.99770125056168E-08
0.3	0.65	2.16512028464903E-08
0.3	0.7	2.34485771613813E-08
0.3	0.75	2.53805393348386E-08
0.3	0.8	2.74571570304706E-08
0.3	0.85	2.96891936160185E-08
0.3	0.9	3.20891293281116E-08
0.3	0.95	3.46701514691547E-08
0.3	1.0	3.74466237260323E-08
0.3	1.05	4.04341428074214E-08
0.3	1.1	4.36496997390730E-08
0.3	1.15	4.71118656566757E-08
0.3	1.2	5.08409085852154E-08
0.4	0.0	-1.06675998131772E-17
0.4	0.05	1.84815522388173E-07
0.4	0.1	2.27063878098815E-07
0.4	0.15	2.51388255435990E-07
0.4	0.2	2.75013888944955E-07
0.4	0.25	2.99615411401589E-07
0.4	0.3	3.25388668724987E-07
0.4	0.35	3.52490034012114E-07
0.4	0.4	3.81199066999201E-07
0.4	0.45	4.11351708769541E-07
0.4	0.5	4.43282037094482E-07
0.4	0.55	4.76942645105924E-07
0.4	0.6	5.12520512690091E-07
0.4	0.65	5.50098092479253E-07
0.4	0.7	5.89786877018094E-07
0.4	0.75	6.31693064936448E-07
0.4	0.8	6.75936461475100E-07
0.4	0.85	7.22632765619832E-07
0.4	0.9	7.71903338119120E-07
0.4	0.95	8.23874510806967E-07
0.4	1.0	8.78675706744140E-07
0.4	1.05	9.36443048496022E-07
0.4	1.1	9.97316457892369E-07
0.4	1.15	1.06144233022120E-06
0.4	1.2	1.12897339765189E-06
0.5	0.0	-3.01771253615322E-19
0.5	0.05	3.01556274876015E-06
0.5	0.1	3.91425820664923E-06
0.5	0.15	4.31626154872363E-06
0.5	0.2	4.64314000041841E-06
0.5	0.25	4.95960367318269E-06
0.5	0.3	5.27523236793916E-06
0.5	0.35	5.59343834323182E-06
0.5	0.4	5.91563315730155E-06
0.5	0.45	6.24304069056069E-06
0.5	0.5	6.57643112280762E-06
0.5	0.55	6.91641322859903E-06
0.5	0.6	7.26344027094941E-06
0.5	0.65	7.61788858686970E-06
0.5	0.7	7.98003390489357E-06
0.5	0.75	8.35014789161413E-06
0.5	0.8	8.72840775482874E-06
0.5	0.85	9.11503191885212E-06
0.5	0.9	9.51015490514310E-06
0.5	0.95	9.91394118796277E-06
0.5	1.0	1.03265330015356E-05
0.5	1.05	1.07480458864816E-05
0.5	1.1	1.11786286741061E-05
0.5	1.15	1.16183856099437E-05
0.5	1.2	1.20674491618420E-05
0.6	0.0	1.03117391316188E-18
0.6	0.05	1.32552106178174E-05
0.6	0.1	2.02329402152571E-05
0.6	0.15	2.34553237079651E-05
