vg	vd	ids
0.0	0.0	-2.64981130635651E-17
0.0	0.05	4.75248511966062E-14
0.0	0.1	5.30478756538366E-14
0.0	0.15	5.47204152219613E-14
0.0	0.2	5.62636223910178E-14
0.0	0.25	5.78323009444691E-14
0.0	0.3	5.94192844083082E-14
0.0	0.35	6.10228498935310E-14
0.0	0.4	6.27010419024336E-14
0.0	0.45	6.43393203939962E-14
0.0	0.5	6.58923550152589E-14
0.0	0.55	6.74646225312468E-14
0.0	0.6	6.93736695332298E-14
0.0	0.65	7.10365732658574E-14
0.0	0.7	7.29002548048524E-14
0.0	0.75	7.50493441891250E-14
0.0	0.8	7.64816822040960E-14
0.0	0.85	7.88334432336140E-14
0.0	0.9	8.08355432694498E-14
0.0	0.95	8.26792290085821E-14
0.0	1.0	8.53009402782842E-14
0.0	1.05	8.70948968656161E-14
0.0	1.1	8.92590265262518E-14
0.0	1.15	9.19925908459014E-14
0.0	1.2	9.39560547527808E-14
0.1	0.0	-1.79229865134458E-17
0.1	0.05	1.48994322821091E-12
0.1	0.1	1.66872991858527E-12
0.1	0.15	1.72559153733492E-12
0.1	0.2	1.77760433888947E-12
0.1	0.25	1.83035892948973E-12
0.1	0.3	1.88388300581625E-12
0.1	0.35	1.93832803483399E-12
0.1	0.4	1.99372037888886E-12
0.1	0.45	2.05017355965611E-12
0.1	0.5	2.10706574969554E-12
0.1	0.55	2.16620433661058E-12
0.1	0.6	2.22558765475330E-12
0.1	0.65	2.28731568524344E-12
0.1	0.7	2.34928819699507E-12
0.1	0.75	2.41310448047550E-12
0.1	0.8	2.47797106839587E-12
0.1	0.85	2.54520723440731E-12
0.1	0.9	2.61370886621338E-12
0.1	0.95	2.67877672004366E-12
0.1	1.0	2.75469062372218E-12
0.1	1.05	2.82727702767370E-12
0.1	1.1	2.90292817987122E-12
0.1	1.15	2.97512403245824E-12
0.1	1.2	3.05332470030044E-12
0.2	0.0	-1.12704293232723E-17
0.2	0.05	4.78702437757929E-11
0.2	0.1	5.38230489840718E-11
0.2	0.15	5.57798983342040E-11
0.2	0.2	5.75646985568592E-11
0.2	0.25	5.93694389057790E-11
0.2	0.3	6.12000073918177E-11
0.2	0.35	6.30593649468448E-11
0.2	0.4	6.49223171405730E-11
0.2	0.45	6.68726172272245E-11
0.2	0.5	6.88320186781744E-11
0.2	0.55	7.07199799014889E-11
0.2	0.6	7.28209574449648E-11
0.2	0.65	7.48164250372638E-11
0.2	0.7	7.70544295222968E-11
0.2	0.75	7.92370595843989E-11
0.2	0.8	8.14425049175903E-11
0.2	0.85	8.37056202377808E-11
0.2	0.9	8.60337912217278E-11
0.2	0.95	8.83978846527779E-11
0.2	1.0	9.08219560637577E-11
0.2	1.05	9.33041294862384E-11
0.2	1.1	9.58455309477272E-11
0.2	1.15	9.84358069172574E-11
0.2	1.2	1.01106707659012E-10
0.3	0.0	-5.55037300346050E-18
0.3	0.05	1.56071829298441E-09
0.3	0.1	1.76227424463610E-09
0.3	0.15	1.83047788759664E-09
0.3	0.2	1.89228939745075E-09
0.3	0.25	1.95456436855365E-09
0.3	0.3	2.01757024552435E-09
0.3	0.35	2.08143775893719E-09
0.3	0.4	2.14627423180571E-09
0.3	0.45	2.21216734362434E-09
0.3	0.5	2.27919492812416E-09
0.3	0.55	2.34747530059965E-09
0.3	0.6	2.41702595150938E-09
0.3	0.65	2.48793342745500E-09
0.3	0.7	2.56026290963023E-09
0.3	0.75	2.63378489579820E-09
0.3	0.8	2.70944011024668E-09
0.3	0.85	2.78641162421459E-09
0.3	0.9	2.86471123380670E-09
0.3	0.95	2.94542525604553E-09
0.3	1.0	3.02758338342778E-09
0.3	1.05	3.11160718443936E-09
0.3	1.1	3.19752448135894E-09
0.3	1.15	3.28545036858423E-09
0.3	1.2	3.37540276439870E-09
0.4	0.0	-7.48071269580014E-19
0.4	0.05	5.06560814158687E-08
0.4	0.1	5.75594840117509E-08
0.4	0.15	5.99398244305150E-08
0.4	0.2	6.20617099173226E-08
0.4	0.25	6.41821558278213E-08
0.4	0.3	6.63161187812654E-08
0.4	0.35	6.84657239844904E-08
