vg	vd	ids
0.0	0.0	-2.77386629053221E-18
0.0	0.05	2.94052518853296E-12
0.0	0.1	3.56861805113671E-12
0.0	0.15	4.11598284473865E-12
0.0	0.2	4.76407148714338E-12
0.0	0.25	5.54230037270676E-12
0.0	0.3	6.48633245411030E-12
0.0	0.35	7.64325452417363E-12
0.0	0.4	9.07594823926010E-12
0.0	0.45	1.08692249727854E-11
0.0	0.5	1.31365104995887E-11
0.0	0.55	1.60314185392262E-11
0.0	0.6	1.97645797258765E-11
0.0	0.65	2.46160122333646E-11
0.0	0.7	3.09786944664977E-11
0.0	0.75	3.93730176175430E-11
0.0	0.8	5.05167011426087E-11
0.0	0.85	6.53691775094340E-11
0.0	0.9	8.52515497144607E-11
0.0	0.95	1.11975008534248E-10
0.0	1.0	1.48009849313646E-10
0.0	1.05	1.96693675343003E-10
0.0	1.1	2.62559093886763E-10
0.0	1.15	3.51746016036772E-10
0.0	1.2	4.72531281683564E-10
0.1	0.0	-1.73163135417403E-17
0.1	0.05	7.84097339363412E-11
0.1	0.1	9.36954677684706E-11
0.1	0.15	1.05529189760394E-10
0.1	0.2	1.18822619203770E-10
0.1	0.25	1.33954927748154E-10
0.1	0.3	1.51279288622027E-10
0.1	0.35	1.71234172327378E-10
0.1	0.4	1.94367464313764E-10
0.1	0.45	2.21367845152841E-10
0.1	0.5	2.53105851028870E-10
0.1	0.55	2.90691723708385E-10
0.1	0.6	3.35538345565603E-10
0.1	0.65	3.89465901158712E-10
0.1	0.7	4.54842261797466E-10
0.1	0.75	5.34701186061304E-10
0.1	0.8	6.33000155527637E-10
0.1	0.85	7.54874621742561E-10
0.1	0.9	9.07024055771472E-10
0.1	0.95	1.09817173107490E-09
0.1	1.0	1.33974309029324E-09
0.1	1.05	1.64654667557378E-09
0.1	1.1	2.03797794947248E-09
0.1	1.15	2.53914501622689E-09
0.1	1.2	3.18231851386507E-09
0.2	0.0	2.17582333678053E-17
0.2	0.05	2.22794430954847E-09
0.2	0.1	2.64756685901802E-09
0.2	0.15	2.94623168395396E-09
0.2	0.2	3.27007862653835E-09
0.2	0.25	3.62663765060255E-09
0.2	0.3	4.02062751102401E-09
0.2	0.35	4.45747600088024E-09
0.2	0.4	4.94349459983200E-09
0.2	0.45	5.48614707980959E-09
0.2	0.5	6.09424469177771E-09
0.2	0.55	6.77833870692875E-09
0.2	0.6	7.55111154695791E-09
0.2	0.65	8.42768474659685E-09
0.2	0.7	9.42667346601215E-09
0.2	0.75	1.05706418381426E-08
0.2	0.8	1.18871795855763E-08
0.2	0.85	1.34102881085542E-08
0.2	0.9	1.51816397940175E-08
0.2	0.95	1.72527121162855E-08
0.2	1.0	1.96873864540258E-08
0.2	1.05	2.25645459720964E-08
0.2	1.1	2.59824711561667E-08
0.2	1.15	3.00621608266348E-08
0.2	1.2	3.49546072506825E-08
0.3	0.0	3.36003882495981E-17
0.3	0.05	6.43825878221727E-08
0.3	0.1	7.65848039996716E-08
0.3	0.15	8.46653960619432E-08
0.3	0.2	9.31426975768416E-08
0.3	0.25	1.02230926712787E-07
0.3	0.3	1.12010251348476E-07
0.3	0.35	1.22562455938150E-07
0.3	0.4	1.33974864139936E-07
0.3	0.45	1.46341422713339E-07
0.3	0.5	1.59767156035001E-07
0.3	0.55	1.74368238423296E-07
0.3	0.6	1.90275539086936E-07
0.3	0.65	2.07637222086989E-07
0.3	0.7	2.26622376498483E-07
0.3	0.75	2.47423666549283E-07
0.3	0.8	2.70261616790814E-07
0.3	0.85	2.95390567690153E-07
0.3	0.9	3.23102893304239E-07
0.3	0.95	3.53737373296991E-07
0.3	1.0	3.87685937374849E-07
0.3	1.05	4.25407734769128E-07
0.3	1.1	4.67434334893758E-07
0.3	1.15	5.14383994528105E-07
0.3	1.2	5.66981458224942E-07
0.4	0.0	-8.18614914011022E-18
0.4	0.05	1.62681803826572E-06
0.4	0.1	1.96428367412394E-06
0.4	0.15	2.15470451949551E-06
0.4	0.2	2.34106692472859E-06
0.4	0.25	2.53247637462141E-06
0.4	0.3	2.73077905748243E-06
0.4	0.35	2.93708307219391E-06
0.4	0.4	3.15241252431978E-06
0.4	0.45	3.37755484055253E-06
0.4	0.5	3.61323840332846E-06
0.4	0.55	3.86018209871462E-06
0.4	0.6	4.11908735966468E-06
0.4	0.65	4.39069054383926E-06
0.4	0.7	4.67572681709688E-06
0.4	0.75	4.97499470373823E-06
0.4	0.8	5.28931503778638E-06
0.4	0.85	5.61957976766080E-06
0.4	0.9	5.96674009601532E-06
0.4	0.95	6.33181333787592E-06
