vg	vd	ids
0.0	0.0	-6.52075037846709E-18
0.0	0.05	5.41888464061673E-14
0.0	0.1	6.37357163442750E-14
0.0	0.15	6.82337359872583E-14
0.0	0.2	7.26024267970965E-14
0.0	0.25	7.72014541214811E-14
0.0	0.3	8.20559768561161E-14
0.0	0.35	8.71792599398313E-14
0.0	0.4	9.26307717019029E-14
0.0	0.45	9.84171777963722E-14
0.0	0.5	1.04540757878821E-13
0.0	0.55	1.11053014316018E-13
0.0	0.6	1.17974135444451E-13
0.0	0.65	1.25317724040861E-13
0.0	0.7	1.33140910080109E-13
0.0	0.75	1.41458668009784E-13
0.0	0.8	1.50301443071450E-13
0.0	0.85	1.59713751638225E-13
0.0	0.9	1.69743672096052E-13
0.0	0.95	1.80418122023470E-13
0.0	1.0	1.91776097271091E-13
0.0	1.05	2.03882482860804E-13
0.0	1.1	2.16780153981432E-13
0.0	1.15	2.30548019651269E-13
0.0	1.2	2.45238700766529E-13
0.1	0.0	1.09807171332793E-17
0.1	0.05	1.63819899855531E-12
0.1	0.1	1.93268194801481E-12
0.1	0.15	2.07345054672847E-12
0.1	0.2	2.20785138677851E-12
0.1	0.25	2.34875899036333E-12
0.1	0.3	2.49728809956297E-12
0.1	0.35	2.65401582264965E-12
0.1	0.4	2.81950320804434E-12
0.1	0.45	2.99426360581255E-12
0.1	0.5	3.17841530857543E-12
0.1	0.55	3.37446338249624E-12
0.1	0.6	3.58100528128195E-12
0.1	0.65	3.79983608146275E-12
0.1	0.7	4.03123018290738E-12
0.1	0.75	4.27629808318764E-12
0.1	0.8	4.53568795210010E-12
0.1	0.85	4.81045039107743E-12
0.1	0.9	5.10103119151743E-12
0.1	0.95	5.40970283411889E-12
0.1	1.0	5.73631531850083E-12
0.1	1.05	6.08243183665544E-12
0.1	1.1	6.44926713719079E-12
0.1	1.15	6.83814531209968E-12
0.1	1.2	7.25046926267280E-12
0.2	0.0	-9.86221334055037E-19
0.2	0.05	5.01000906197724E-11
0.2	0.1	5.93143433768269E-11
0.2	0.15	6.37491716032412E-11
0.2	0.2	6.79518032432931E-11
0.2	0.25	7.23348469425025E-11
0.2	0.3	7.69338706110906E-11
0.2	0.35	8.17655118003603E-11
0.2	0.4	8.68452964015089E-11
0.2	0.45	9.21854116863802E-11
0.2	0.5	9.78181028018850E-11
0.2	0.55	1.03742250344495E-10
0.2	0.6	1.09989871805309E-10
0.2	0.65	1.16568542419911E-10
0.2	0.7	1.23508366502366E-10
0.2	0.75	1.30822300054366E-10
0.2	0.8	1.38534373758875E-10
0.2	0.85	1.46667181843505E-10
0.2	0.9	1.55244470897543E-10
0.2	0.95	1.64291232635736E-10
0.2	1.0	1.73833731834285E-10
0.2	1.05	1.83899957343944E-10
0.2	1.1	1.94519048925206E-10
0.2	1.15	2.05722069788252E-10
0.2	1.2	2.17541837988513E-10
0.3	0.0	7.53224810160693E-18
0.3	0.05	1.53446813346139E-09
0.3	0.1	1.82471844789644E-09
0.3	0.15	1.96542200900420E-09
0.3	0.2	2.09744113917927E-09
0.3	0.25	2.23413581053448E-09
0.3	0.3	2.37673083209535E-09
0.3	0.35	2.52574698122323E-09
0.3	0.4	2.68147706147489E-09
0.3	0.45	2.84479879590586E-09
0.3	0.5	3.01625236574441E-09
0.3	0.55	3.19582482484132E-09
0.3	0.6	3.38418944426309E-09
0.3	0.65	3.58197995322902E-09
0.3	0.7	3.78956870357044E-09
0.3	0.75	4.00752790556281E-09
0.3	0.8	4.23639798785017E-09
0.3	0.85	4.47675847850543E-09
0.3	0.9	4.72918370321490E-09
0.3	0.95	4.99429070270258E-09
0.3	1.0	5.27271810184544E-09
0.3	1.05	5.56513326827102E-09
0.3	1.1	5.87223249878493E-09
0.3	1.15	6.19474467175908E-09
0.3	1.2	6.53343268252792E-09
0.4	0.0	3.23335553856042E-18
