vg	vd	ids
0.0	0.0	1.65992337878785E-17
0.0	0.05	7.63753494574060E-14
0.0	0.1	8.70366319850860E-14
0.0	0.15	8.97050674660629E-14
0.0	0.2	9.17124586464612E-14
0.0	0.25	9.36716757430335E-14
0.0	0.3	9.56986522184236E-14
0.0	0.35	9.76826131330058E-14
0.0	0.4	9.97451487514183E-14
0.0	0.45	1.01865970792035E-13
0.0	0.5	1.03918646432306E-13
0.0	0.55	1.06030264745337E-13
0.0	0.6	1.08114532347712E-13
0.0	0.65	1.10289021788883E-13
0.0	0.7	1.12509025867591E-13
0.0	0.75	1.14714988189460E-13
0.0	0.8	1.17000296680968E-13
0.0	0.85	1.19266338294387E-13
0.0	0.9	1.21623449491527E-13
0.0	0.95	1.23950032691363E-13
0.0	1.0	1.26368635339545E-13
0.0	1.05	1.28822560659404E-13
0.0	1.1	1.31273225978605E-13
0.0	1.15	1.33781010852885E-13
0.0	1.2	1.36348700798030E-13
0.1	0.0	1.36178105712631E-17
0.1	0.05	2.67969439146432E-12
0.1	0.1	3.06054954713770E-12
0.1	0.15	3.15985808752281E-12
0.1	0.2	3.23469000391350E-12
0.1	0.25	3.30871589812593E-12
0.1	0.3	3.38318623455234E-12
0.1	0.35	3.45817279496007E-12
0.1	0.4	3.53371506161921E-12
0.1	0.45	3.60998850085673E-12
0.1	0.5	3.68721643622619E-12
0.1	0.55	3.76525642189017E-12
0.1	0.6	3.84426354562471E-12
0.1	0.65	3.92417351133366E-12
0.1	0.7	4.00517203986209E-12
0.1	0.75	4.08729179873608E-12
0.1	0.8	4.17058469435574E-12
0.1	0.85	4.25510009290142E-12
0.1	0.9	4.34081991722606E-12
0.1	0.95	4.42788905421931E-12
0.1	1.0	4.51627724090937E-12
0.1	1.05	4.60611152330270E-12
0.1	1.1	4.69736064809228E-12
0.1	1.15	4.79017371344377E-12
0.1	1.2	4.88437155065298E-12
0.2	0.0	-3.98208071243296E-17
0.2	0.05	9.57084706537469E-11
0.2	0.1	1.09600220692983E-10
0.2	0.15	1.13354067613751E-10
0.2	0.2	1.16192679113276E-10
0.2	0.25	1.18989959329526E-10
0.2	0.3	1.21795650543924E-10
0.2	0.35	1.24611719042424E-10
0.2	0.4	1.27447393364884E-10
0.2	0.45	1.30312277033469E-10
0.2	0.5	1.33199520926439E-10
0.2	0.55	1.36118603931628E-10
0.2	0.6	1.39068827940144E-10
0.2	0.65	1.42051976826887E-10
0.2	0.7	1.45072212331811E-10
0.2	0.75	1.48131350196360E-10
0.2	0.8	1.51230557646758E-10
0.2	0.85	1.54372469644908E-10
0.2	0.9	1.57558708235822E-10
0.2	0.95	1.60791068938113E-10
0.2	1.0	1.64071410638260E-10
0.2	1.05	1.67401428557575E-10
0.2	1.1	1.70782888179800E-10
0.2	1.15	1.74217523844744E-10
