vg	vd	ids
0.0	0.0	-1.19995127644034E-17
0.0	0.05	1.58102217448461E-12
0.0	0.1	1.91640571265617E-12
0.0	0.15	2.21743732847710E-12
0.0	0.2	2.56665622501645E-12
0.0	0.25	2.97485536683135E-12
0.0	0.3	3.45436806319334E-12
0.0	0.35	4.02078879090692E-12
0.0	0.4	4.69383008857748E-12
0.0	0.45	5.49831978684948E-12
0.0	0.5	6.46612920279091E-12
0.0	0.55	7.63756859866430E-12
0.0	0.6	9.06499338442578E-12
0.0	0.65	1.08171570256872E-11
0.0	0.7	1.29786881064774E-11
0.0	0.75	1.56631458284812E-11
0.0	0.8	1.90174851964443E-11
0.0	0.85	2.32294770464752E-11
0.0	0.9	2.85533962459244E-11
0.0	0.95	3.52865067924708E-11
0.0	1.0	4.39160732437664E-11
0.0	1.05	5.49092824431774E-11
0.0	1.1	6.89844308020600E-11
0.0	1.15	8.71720005713608E-11
0.0	1.2	1.10562663806795E-10
0.1	0.0	-2.39542683169387E-17
0.1	0.05	3.90810151804361E-11
0.1	0.1	4.69980295909449E-11
0.1	0.15	5.35962186188239E-11
0.1	0.2	6.09989930565859E-11
0.1	0.25	6.93612636049486E-11
0.1	0.3	7.88327285584958E-11
0.1	0.35	8.95913142161189E-11
0.1	0.4	1.01849822177606E-10
0.1	0.45	1.15864002514893E-10
0.1	0.5	1.31942736446936E-10
0.1	0.55	1.50460360176305E-10
0.1	0.6	1.71863347825856E-10
0.1	0.65	1.96719589814832E-10
0.1	0.7	2.25666794373988E-10
0.1	0.75	2.59739071259209E-10
0.1	0.8	2.99700649846502E-10
0.1	0.85	3.46823905370858E-10
0.1	0.9	4.03394501905575E-10
0.1	0.95	4.70647482795970E-10
0.1	1.0	5.51123347058691E-10
0.1	1.05	6.48362205848127E-10
0.1	1.1	7.66740934652119E-10
0.1	1.15	9.09867050121400E-10
0.1	1.2	1.08476829035413E-09
0.2	0.0	-1.44429533570612E-17
0.2	0.05	1.00609503899897E-09
0.2	0.1	1.20803648445216E-09
0.2	0.15	1.36722965637277E-09
0.2	0.2	1.54161187603442E-09
0.2	0.25	1.73413492250002E-09
0.2	0.3	1.94698786103755E-09
0.2	0.35	2.18265280677483E-09
0.2	0.4	2.44395451670202E-09
0.2	0.45	2.73414154635012E-09
0.2	0.5	3.05692706110697E-09
0.2	0.55	3.41664046946535E-09
0.2	0.6	3.81824996990549E-09
0.2	0.65	4.26757932735503E-09
0.2	0.7	4.77064434492577E-09
0.2	0.75	5.33769231880666E-09
0.2	0.8	5.97537157014555E-09
0.2	0.85	6.69655853791022E-09
0.2	0.9	7.51099918473287E-09
0.2	0.95	8.44112519695958E-09
0.2	1.0	9.49864970294247E-09
0.2	1.05	1.07066407177107E-08
0.2	1.1	1.20941251469166E-08
0.2	1.15	1.36916925206901E-08
0.2	1.2	1.55349513091678E-08
0.3	0.0	6.95631320775349E-18
0.3	0.05	2.61483519526474E-08
0.3	0.1	3.14908546988204E-08
0.3	0.15	3.55013024300138E-08
0.3	0.2	3.97975822471419E-08
0.3	0.25	4.44502340758376E-08
0.3	0.3	4.94951287690631E-08
0.3	0.35	5.49703531117502E-08
0.3	0.4	6.09170851209478E-08
0.3	0.45	6.73802911746697E-08
0.3	0.5	7.44093442462135E-08
0.3	0.55	8.20565154973211E-08
0.3	0.6	9.03821373490522E-08
0.3	0.65	9.94677823401044E-08
0.3	0.7	1.09369003691014E-07
0.3	0.75	1.20145814912477E-07
0.3	0.8	1.31983803167688E-07
0.3	0.85	1.44872719161733E-07
0.3	0.9	1.59018619540101E-07
0.3	0.95	1.74293935693432E-07
0.3	1.0	1.91468862956493E-07
0.3	1.05	2.10185057984104E-07
0.3	1.1	2.30551153317488E-07
0.3	1.15	2.53332302702176E-07
0.3	1.2	2.78300646512789E-07
0.4	0.0	-7.84392018868158E-18
0.4	0.05	6.33473297760513E-07
0.4	0.1	7.70285599293411E-07
0.4	0.15	8.63911169860322E-07
0.4	0.2	9.60326036808365E-07
0.4	0.25	1.06173530210039E-06
0.4	0.3	1.16868310139442E-06
0.4	0.35	1.28161949993152E-06
0.4	0.4	1.40087126550382E-06
0.4	0.45	1.52709381210727E-06
0.4	0.5	1.66033252305058E-06
0.4	0.55	1.80141794131317E-06
0.4	0.6	1.95042406721598E-06
0.4	0.65	2.10790740191077E-06
0.4	0.7	2.27428037618842E-06
0.4	0.75	2.45015780277667E-06
0.4	0.8	2.63585766476713E-06
0.4	0.85	2.83042973395469E-06
0.4	0.9	3.03754333353430E-06
0.4	0.95	3.25538887878442E-06
0.4	1.0	3.48913372674534E-06
0.4	1.05	3.73294858265500E-06
0.4	1.1	3.99047307999088E-06
0.4	1.15	4.26247659597551E-06
0.4	1.2	4.54954156474093E-06
0.5	0.0	4.13587928504178E-17
0.5	0.05	8.30974420988952E-06
0.5	0.1	1.07091381798479E-05
0.5	0.15	1.18172574770455E-05
0.5	0.2	1.27797464655187E-05
0.5	0.25	1.37212968427417E-05
0.5	0.3	1.46576193116417E-05
0.5	0.35	1.55946419608284E-05
0.5	0.4	1.65360768597790E-05
0.5	0.45	1.74840769595165E-05
0.5	0.5	1.84407053781413E-05
0.5	0.55	1.93983117886826E-05
0.5	0.6	2.03728070748388E-05
0.5	0.65	2.13658474380689E-05
0.5	0.7	2.23763417925770E-05
0.5	0.75	2.33922193140385E-05
0.5	0.8	2.44214693159586E-05
0.5	0.85	2.54663084789385E-05
0.5	0.9	2.65268404877024E-05
0.5	0.95	2.76058569822397E-05
0.5	1.0	2.86998571743642E-05
0.5	1.05	2.98120965988775E-05
0.5	1.1	3.09424620425646E-05
0.5	1.15	3.20917322797301E-05
0.5	1.2	3.32607138708927E-05
0.6	0.0	1.45184374955889E-17
0.6	0.05	3.01318431537404E-05
0.6	0.1	4.54340826264847E-05
0.6	0.15	5.21171870057756E-05
