vg	vd	ids
0.0	0.0	6.92696026508240E-18
0.0	0.05	2.18440252005644E-13
0.0	0.1	2.45468512484067E-13
0.0	0.15	2.54850933193406E-13
0.0	0.2	2.63731973045465E-13
0.0	0.25	2.72772352530866E-13
0.0	0.3	2.82029981690619E-13
0.0	0.35	2.91588887640262E-13
0.0	0.4	3.01458333566357E-13
0.0	0.45	3.11554333979684E-13
0.0	0.5	3.22033693486824E-13
0.0	0.55	3.32681594665778E-13
0.0	0.6	3.43872024655145E-13
0.0	0.65	3.55327428229019E-13
0.0	0.7	3.67067651210276E-13
0.0	0.75	3.79321989073625E-13
0.0	0.8	3.91800559973671E-13
0.0	0.85	4.04829400691467E-13
0.0	0.9	4.18311649376415E-13
0.0	0.95	4.32245948510294E-13
0.0	1.0	4.46605295395601E-13
0.0	1.05	4.61484122396201E-13
0.0	1.1	4.76798674616732E-13
0.0	1.15	4.92671218384733E-13
0.0	1.2	5.09149913743409E-13
0.1	0.0	1.98301746766025E-18
0.1	0.05	7.64371666305475E-12
0.1	0.1	8.62206200909329E-12
0.1	0.15	8.96543177970529E-12
0.1	0.2	9.28714960720252E-12
0.1	0.25	9.61589056366335E-12
0.1	0.3	9.95254556123965E-12
0.1	0.35	1.02977909116377E-11
0.1	0.4	1.06516174423084E-11
0.1	0.45	1.10152314478989E-11
0.1	0.5	1.13888112351808E-11
0.1	0.55	1.17728808725125E-11
0.1	0.6	1.21675661984313E-11
0.1	0.65	1.25740459844546E-11
0.1	0.7	1.29926820879471E-11
0.1	0.75	1.34238216481541E-11
0.1	0.8	1.38677849209962E-11
0.1	0.85	1.43257026560451E-11
0.1	0.9	1.47976739726933E-11
0.1	0.95	1.52843197626888E-11
0.1	1.0	1.57864539993699E-11
0.1	1.05	1.63043734641583E-11
0.1	1.1	1.68388994383862E-11
0.1	1.15	1.73905896410696E-11
0.1	1.2	1.79601677917973E-11
0.2	0.0	-4.27666517260832E-18
0.2	0.05	2.71182401133560E-10
0.2	0.1	3.06979781552059E-10
0.2	0.15	3.19688112598755E-10
0.2	0.2	3.31492678256172E-10
0.2	0.25	3.43462173709708E-10
0.2	0.3	3.55784297761038E-10
0.2	0.35	3.68327754746172E-10
0.2	0.4	3.81159807022810E-10
0.2	0.45	3.94296206106826E-10
0.2	0.5	4.07768970608698E-10
0.2	0.55	4.21584139648935E-10
0.2	0.6	4.35758076466970E-10
0.2	0.65	4.50308281566595E-10
0.2	0.7	4.65251292360150E-10
0.2	0.75	4.80604787610376E-10
0.2	0.8	4.96385816390736E-10
0.2	0.85	5.12610328903708E-10
0.2	0.9	5.29295504104027E-10
0.2	0.95	5.46458108105006E-10
0.2	1.0	5.64116251386650E-10
0.2	1.05	5.82287088975604E-10
0.2	1.1	6.00988995089623E-10
0.2	1.15	6.20240476023772E-10
0.2	1.2	6.40060168723778E-10
0.3	0.0	-5.43512094494564E-17
0.3	0.05	9.66994854952437E-09
0.3	0.1	1.09915950372011E-08
0.3	0.15	1.14650873502592E-08
0.3	0.2	1.18997832910875E-08
0.3	0.25	1.23400546469451E-08
0.3	0.3	1.27875942783693E-08
0.3	0.35	1.32433593357406E-08
0.3	0.4	1.37081518289577E-08
0.3	0.45	1.41826758022485E-08
0.3	0.5	1.46675726018803E-08
0.3	0.55	1.51634409776377E-08
0.3	0.6	1.56708512101493E-08
0.3	0.65	1.61903555246412E-08
0.3	0.7	1.67224915848693E-08
0.3	0.75	1.72677912068963E-08
0.3	0.8	1.78267764648983E-08
0.3	0.85	1.83999688779440E-08
0.3	0.9	1.89878880731373E-08
0.3	0.95	1.95910518521318E-08
0.3	1.0	2.02099847135227E-08
0.3	1.05	2.08452121335046E-08
0.3	1.1	2.14972650499278E-08
0.3	1.15	2.21666831153424E-08
0.3	1.2	2.28540090760549E-08
0.4	0.0	-3.67968935041780E-17
0.4	0.05	3.30587504100088E-07
0.4	0.1	3.79268532783576E-07
