0.04    	0.11    	1.2354e-10
0.04    	0.12    	1.2418e-10
0.04    	0.13    	1.2464e-10
0.04    	0.14    	1.2497e-10
0.04    	0.15    	1.2521e-10
0.04    	0.16    	1.2539e-10
0.04    	0.17    	1.2554e-10
0.04    	0.18    	1.2565e-10
0.04    	0.19    	1.2575e-10
0.04    	0.2     	1.2583e-10
0.04    	0.21    	1.2591e-10
0.04    	0.22    	1.2597e-10
0.04    	0.23    	1.2604e-10
0.04    	0.24    	1.261e-10
0.04    	0.25    	1.2615e-10
0.04    	0.26    	1.262e-10
0.04    	0.27    	1.2626e-10
0.04    	0.28    	1.2631e-10
0.04    	0.29    	1.2635e-10
0.04    	0.3     	1.264e-10
0.04    	0.31    	1.2645e-10
0.04    	0.32    	1.265e-10
0.04    	0.33    	1.2654e-10
0.04    	0.34    	1.2658e-10
0.04    	0.35    	1.2663e-10
0.04    	0.36    	1.2667e-10
0.04    	0.37    	1.2671e-10
0.04    	0.38    	1.2675e-10
0.04    	0.39    	1.2679e-10
0.04    	0.4     	1.2684e-10
0.04    	0.41    	1.2688e-10
0.04    	0.42    	1.2692e-10
0.04    	0.43    	1.2695e-10
0.04    	0.44    	1.2699e-10
0.04    	0.45    	1.2703e-10
0.04    	0.46    	1.2707e-10
0.04    	0.47    	1.2711e-10
0.04    	0.48    	1.2714e-10
0.04    	0.49    	1.2718e-10
0.04    	0.5     	1.2722e-10
0.04    	0.51    	1.2725e-10
0.04    	0.52    	1.2729e-10
0.04    	0.53    	1.2733e-10
0.04    	0.54    	1.2736e-10
0.04    	0.55    	1.2739e-10
0.04    	0.56    	1.2743e-10
0.04    	0.57    	1.2746e-10
0.04    	0.58    	1.2749e-10
0.04    	0.59    	1.2753e-10
0.04    	0.6     	1.2756e-10
0.04    	0.61    	1.2759e-10
0.04    	0.62    	1.2762e-10
0.04    	0.63    	1.2765e-10
0.04    	0.64    	1.2769e-10
0.04    	0.65    	1.2772e-10
0.04    	0.66    	1.2775e-10
0.04    	0.67    	1.2778e-10
0.04    	0.68    	1.2781e-10
0.04    	0.69    	1.2784e-10
0.04    	0.7     	1.2786e-10
0.04    	0.71    	1.2789e-10
0.04    	0.72    	1.2792e-10
0.04    	0.73    	1.2795e-10
0.04    	0.74    	1.2798e-10
0.04    	0.75    	1.28e-10
0.04    	0.76    	1.2803e-10
0.04    	0.77    	1.2806e-10
0.04    	0.78    	1.2809e-10
0.04    	0.79    	1.2811e-10
0.04    	0.8     	1.2814e-10
0.05    	0       	3.7277e-12
0.05    	0.01    	5.9448e-11
0.05    	0.02    	9.8367e-11
0.05    	0.03    	1.2505e-10
0.05    	0.04    	1.4335e-10
0.05    	0.05    	1.5616e-10
0.05    	0.06    	1.6464e-10
0.05    	0.07    	1.7047e-10
0.05    	0.08    	1.7449e-10
0.05    	0.09    	1.7726e-10
0.05    	0.1     	1.7918e-10
0.05    	0.11    	1.8052e-10
0.05    	0.12    	1.8146e-10
0.05    	0.13    	1.8213e-10
0.05    	0.14    	1.8262e-10
0.05    	0.15    	1.8298e-10
0.05    	0.16    	1.8325e-10
0.05    	0.17    	1.8346e-10
0.05    	0.18    	1.8364e-10
0.05    	0.19    	1.8378e-10
0.05    	0.2     	1.839e-10
0.05    	0.21    	1.8401e-10
0.05    	0.22    	1.8411e-10
0.05    	0.23    	1.842e-10
0.05    	0.24    	1.8429e-10
0.05    	0.25    	1.8437e-10
0.05    	0.26    	1.8445e-10
0.05    	0.27    	1.8453e-10
0.05    	0.28    	1.846e-10
0.05    	0.29    	1.8467e-10
0.05    	0.3     	1.8474e-10
0.05    	0.31    	1.8481e-10
0.05    	0.32    	1.8488e-10
0.05    	0.33    	1.8495e-10
0.05    	0.34    	1.8501e-10
0.05    	0.35    	1.8508e-10
0.05    	0.36    	1.8514e-10
0.05    	0.37    	1.852e-10
0.05    	0.38    	1.8526e-10
0.05    	0.39    	1.8532e-10
0.05    	0.4     	1.8538e-10
0.05    	0.41    	1.8544e-10
0.05    	0.42    	1.855e-10
0.05    	0.43    	1.8556e-10
0.05    	0.44    	1.8561e-10
0.05    	0.45    	1.8567e-10
0.05    	0.46    	1.8573e-10
0.05    	0.47    	1.8578e-10
0.05    	0.48    	1.8583e-10
0.05    	0.49    	1.8589e-10
0.05    	0.5     	1.8594e-10
0.05    	0.51    	1.8599e-10
0.05    	0.52    	1.8605e-10
0.05    	0.53    	1.861e-10
0.05    	0.54    	1.8615e-10
0.05    	0.55    	1.862e-10
0.05    	0.56    	1.8625e-10
0.05    	0.57    	1.863e-10
0.05    	0.58    	1.8635e-10
0.05    	0.59    	1.864e-10
0.05    	0.6     	1.8644e-10
0.05    	0.61    	1.8649e-10
0.05    	0.62    	1.8654e-10
0.05    	0.63    	1.8658e-10
0.05    	0.64    	1.8663e-10
0.05    	0.65    	1.8667e-10
0.05    	0.66    	1.8672e-10
0.05    	0.67    	1.8676e-10
0.05    	0.68    	1.8681e-10
0.05    	0.69    	1.8685e-10
0.05    	0.7     	1.8689e-10
0.05    	0.71    	1.8693e-10
0.05    	0.72    	1.8697e-10
0.05    	0.73    	1.8702e-10
0.05    	0.74    	1.8706e-10
0.05    	0.75    	1.871e-10
0.05    	0.76    	1.8714e-10
0.05    	0.77    	1.8718e-10
0.05    	0.78    	1.8722e-10
0.05    	0.79    	1.8725e-10
0.05    	0.8     	1.8729e-10
0.06    	0       	5.4554e-12
0.06    	0.01    	8.6659e-11
0.06    	0.02    	1.434e-10
0.06    	0.03    	1.8235e-10
0.06    	0.04    	2.0908e-10
0.06    	0.05    	2.2741e-10
0.06    	0.06    	2.4028e-10
0.06    	0.07    	2.488e-10
0.06    	0.08    	2.5468e-10
0.06    	0.09    	2.5874e-10
0.06    	0.1     	2.6156e-10
0.06    	0.11    	2.6353e-10
0.06    	0.12    	2.6492e-10
0.06    	0.13    	2.6591e-10
0.06    	0.14    	2.6662e-10
0.06    	0.15    	2.6715e-10
0.06    	0.16    	2.6756e-10
0.06    	0.17    	2.6787e-10
0.06    	0.18    	2.6812e-10
0.06    	0.19    	2.6834e-10
0.06    	0.2     	2.6852e-10
0.06    	0.21    	2.6868e-10
0.06    	0.22    	2.6883e-10
0.06    	0.23    	2.6896e-10
0.06    	0.24    	2.6909e-10
0.06    	0.25    	2.6921e-10
0.06    	0.26    	2.6933e-10
0.06    	0.27    	2.6944e-10
0.06    	0.28    	2.6955e-10
0.06    	0.29    	2.6966e-10
0.06    	0.3     	2.6976e-10
0.06    	0.31    	2.6987e-10
0.06    	0.32    	2.6997e-10
0.06    	0.33    	2.7006e-10
0.06    	0.34    	2.7016e-10
0.06    	0.35    	2.7025e-10
0.06    	0.36    	2.7035e-10
0.06    	0.37    	2.7044e-10
0.06    	0.38    	2.7053e-10
0.06    	0.39    	2.7062e-10
0.06    	0.4     	2.707e-10
0.06    	0.41    	2.7079e-10
0.06    	0.42    	2.7087e-10
0.06    	0.43    	2.7096e-10
0.06    	0.44    	2.7104e-10
0.06    	0.45    	2.7113e-10
0.06    	0.46    	2.7121e-10
0.06    	0.47    	2.7129e-10
0.06    	0.48    	2.7137e-10
0.06    	0.49    	2.7145e-10
0.06    	0.5     	2.7152e-10
0.06    	0.51    	2.716e-10
0.06    	0.52    	2.7168e-10
0.06    	0.53    	2.7175e-10
0.06    	0.54    	2.7183e-10
0.06    	0.55    	2.7191e-10
0.06    	0.56    	2.7198e-10
0.06    	0.57    	2.7205e-10
0.06    	0.58    	2.7212e-10
0.06    	0.59    	2.7219e-10
0.06    	0.6     	2.7226e-10
0.06    	0.61    	2.7233e-10
0.06    	0.62    	2.724e-10
0.06    	0.63    	2.7246e-10
0.06    	0.64    	2.7253e-10
0.06    	0.65    	2.726e-10
0.06    	0.66    	2.7266e-10
0.06    	0.67    	2.7273e-10
0.06    	0.68    	2.7279e-10
0.06    	0.69    	2.7285e-10
0.06    	0.7     	2.7291e-10
0.06    	0.71    	2.7298e-10
0.06    	0.72    	2.7304e-10
0.06    	0.73    	2.731e-10
0.06    	0.74    	2.7316e-10
0.06    	0.75    	2.7322e-10
0.06    	0.76    	2.7327e-10
0.06    	0.77    	2.7333e-10
0.06    	0.78    	2.7339e-10
0.06    	0.79    	2.7345e-10
0.06    	0.8     	2.735e-10
0.07    	0       	7.9745e-12
0.07    	0.01    	1.2621e-10
0.07    	0.02    	2.0886e-10
0.07    	0.03    	2.6565e-10
0.07    	0.04    	3.0465e-10
0.07    	0.05    	3.3144e-10
0.07    	0.06    	3.4985e-10
0.07    	0.07    	3.6278e-10
0.07    	0.08    	3.7138e-10
0.07    	0.09    	3.7733e-10
0.07    	0.1     	3.8146e-10
0.07    	0.11    	3.8435e-10
0.07    	0.12    	3.8639e-10
0.07    	0.13    	3.8784e-10
0.07    	0.14    	3.889e-10
0.07    	0.15    	3.8968e-10
0.07    	0.16    	3.9028e-10
0.07    	0.17    	3.9074e-10
0.07    	0.18    	3.9112e-10
0.07    	0.19    	3.9143e-10
0.07    	0.2     	3.917e-10
0.07    	0.21    	3.9194e-10
0.07    	0.22    	3.9216e-10
0.07    	0.23    	3.9236e-10
0.07    	0.24    	3.9255e-10
0.07    	0.25    	3.9273e-10
0.07    	0.26    	3.929e-10
0.07    	0.27    	3.9307e-10
0.07    	0.28    	3.9323e-10
0.07    	0.29    	3.9339e-10
0.07    	0.3     	3.9354e-10
0.07    	0.31    	3.9369e-10
0.07    	0.32    	3.9384e-10
0.07    	0.33    	3.9398e-10
0.07    	0.34    	3.9412e-10
0.07    	0.35    	3.9426e-10
0.07    	0.36    	3.944e-10
0.07    	0.37    	3.9453e-10
0.07    	0.38    	3.9467e-10
0.07    	0.39    	3.948e-10
0.07    	0.4     	3.9493e-10
0.07    	0.41    	3.9505e-10
0.07    	0.42    	3.9517e-10
0.07    	0.43    	3.953e-10
0.07    	0.44    	3.9542e-10
0.07    	0.45    	3.9554e-10
0.07    	0.46    	3.9566e-10
0.07    	0.47    	3.9578e-10
0.07    	0.48    	3.9589e-10
0.07    	0.49    	3.9601e-10
0.07    	0.5     	3.9612e-10
0.07    	0.51    	3.9624e-10
0.07    	0.52    	3.9635e-10
0.07    	0.53    	3.9646e-10
0.07    	0.54    	3.9657e-10
0.07    	0.55    	3.9667e-10
0.07    	0.56    	3.9679e-10
0.07    	0.57    	3.9689e-10
0.07    	0.58    	3.97e-10
0.07    	0.59    	3.971e-10
0.07    	0.6     	3.972e-10
0.07    	0.61    	3.973e-10
0.07    	0.62    	3.974e-10
0.07    	0.63    	3.975e-10
0.07    	0.64    	3.976e-10
0.07    	0.65    	3.9769e-10
0.07    	0.66    	3.9779e-10
0.07    	0.67    	3.9788e-10
0.07    	0.68    	3.9798e-10
0.07    	0.69    	3.9807e-10
0.07    	0.7     	3.9816e-10
0.07    	0.71    	3.9825e-10
0.07    	0.72    	3.9834e-10
0.07    	0.73    	3.9843e-10
0.07    	0.74    	3.9851e-10
0.07    	0.75    	3.986e-10
0.07    	0.76    	3.9868e-10
0.07    	0.77    	3.9877e-10
0.07    	0.78    	3.9885e-10
0.07    	0.79    	3.9893e-10
0.07    	0.8     	3.9902e-10
0.08    	0       	1.1641e-11
0.08    	0.01    	1.8363e-10
0.08    	0.02    	3.0389e-10
0.08    	0.03    	3.8661e-10
0.08    	0.04    	4.4348e-10
0.08    	0.05    	4.8259e-10
0.08    	0.06    	5.0948e-10
0.08    	0.07    	5.2799e-10
0.08    	0.08    	5.4103e-10
0.08    	0.09    	5.4973e-10
0.08    	0.1     	5.5579e-10
0.08    	0.11    	5.6003e-10
0.08    	0.12    	5.6302e-10
0.08    	0.13    	5.6516e-10
0.08    	0.14    	5.6671e-10
0.08    	0.15    	5.6786e-10
0.08    	0.16    	5.6874e-10
0.08    	0.17    	5.6943e-10
0.08    	0.18    	5.6998e-10
0.08    	0.19    	5.7044e-10
0.08    	0.2     	5.7084e-10
0.08    	0.21    	5.712e-10
0.08    	0.22    	5.7152e-10
0.08    	0.23    	5.7182e-10
0.08    	0.24    	5.721e-10
0.08    	0.25    	5.7236e-10
0.08    	0.26    	5.7262e-10
0.08    	0.27    	5.7286e-10
0.08    	0.28    	5.731e-10
0.08    	0.29    	5.7333e-10
0.08    	0.3     	5.7356e-10
0.08    	0.31    	5.7378e-10
0.08    	0.32    	5.74e-10
0.08    	0.33    	5.7421e-10
0.08    	0.34    	5.7442e-10
0.08    	0.35    	5.7463e-10
0.08    	0.36    	5.7483e-10
0.08    	0.37    	5.7503e-10
0.08    	0.38    	5.7522e-10
0.08    	0.39    	5.7541e-10
0.08    	0.4     	5.756e-10
0.08    	0.41    	5.7579e-10
0.08    	0.42    	5.7596e-10
0.08    	0.43    	5.7614e-10
0.08    	0.44    	5.7632e-10
0.08    	0.45    	5.765e-10
0.08    	0.46    	5.7667e-10
0.08    	0.47    	5.7685e-10
0.08    	0.48    	5.7702e-10
0.08    	0.49    	5.7719e-10
0.08    	0.5     	5.7735e-10
0.08    	0.51    	5.7752e-10
0.08    	0.52    	5.7768e-10
0.08    	0.53    	5.7784e-10
0.08    	0.54    	5.78e-10
0.08    	0.55    	5.7816e-10
0.08    	0.56    	5.7831e-10
0.08    	0.57    	5.7848e-10
0.08    	0.58    	5.7863e-10
0.08    	0.59    	5.7878e-10
0.08    	0.6     	5.7893e-10
0.08    	0.61    	5.7908e-10
0.08    	0.62    	5.7922e-10
0.08    	0.63    	5.7936e-10
0.08    	0.64    	5.7951e-10
0.08    	0.65    	5.7965e-10
0.08    	0.66    	5.7979e-10
0.08    	0.67    	5.7992e-10
0.08    	0.68    	5.8006e-10
0.08    	0.69    	5.8019e-10
0.08    	0.7     	5.8033e-10
0.08    	0.71    	5.8046e-10
0.08    	0.72    	5.8059e-10
0.08    	0.73    	5.8072e-10
0.08    	0.74    	5.8084e-10
0.08    	0.75    	5.8097e-10
0.08    	0.76    	5.8109e-10
0.08    	0.77    	5.8122e-10
0.08    	0.78    	5.8134e-10
0.08    	0.79    	5.8146e-10
0.08    	0.8     	5.8158e-10
0.09    	0       	1.697e-11
0.09    	0.01    	2.6693e-10
0.09    	0.02    	4.4175e-10
0.09    	0.03    	5.6211e-10
0.09    	0.04    	6.4495e-10
0.09    	0.05    	7.0197e-10
0.09    	0.06    	7.4122e-10
0.09    	0.07    	7.6827e-10
0.09    	0.08    	7.8694e-10
0.09    	0.09    	8.0014e-10
0.09    	0.1     	8.09e-10
0.09    	0.11    	8.1521e-10
0.09    	0.12    	8.196e-10
0.09    	0.13    	8.2274e-10
0.09    	0.14    	8.2502e-10
0.09    	0.15    	8.2672e-10
0.09    	0.16    	8.2801e-10
0.09    	0.17    	8.2902e-10
0.09    	0.18    	8.2984e-10
0.09    	0.19    	8.3053e-10
0.09    	0.2     	8.3112e-10
0.09    	0.21    	8.3164e-10
0.09    	0.22    	8.3212e-10
0.09    	0.23    	8.3256e-10
0.09    	0.24    	8.3297e-10
0.09    	0.25    	8.3336e-10
0.09    	0.26    	8.3374e-10
0.09    	0.27    	8.341e-10
0.09    	0.28    	8.3445e-10
0.09    	0.29    	8.348e-10
0.09    	0.3     	8.3513e-10
0.09    	0.31    	8.3546e-10
0.09    	0.32    	8.3577e-10
0.09    	0.33    	8.3609e-10
0.09    	0.34    	8.3639e-10
0.09    	0.35    	8.3669e-10
0.09    	0.36    	8.3699e-10
0.09    	0.37    	8.3728e-10
0.09    	0.38    	8.3757e-10
0.09    	0.39    	8.3785e-10
0.09    	0.4     	8.3813e-10
0.09    	0.41    	8.384e-10
0.09    	0.42    	8.3867e-10
0.09    	0.43    	8.3892e-10
0.09    	0.44    	8.3918e-10
0.09    	0.45    	8.3944e-10
0.09    	0.46    	8.3969e-10
0.09    	0.47    	8.3995e-10
0.09    	0.48    	8.402e-10
0.09    	0.49    	8.4044e-10
0.09    	0.5     	8.4069e-10
0.09    	0.51    	8.4093e-10
0.09    	0.52    	8.4116e-10
0.09    	0.53    	8.414e-10
0.09    	0.54    	8.4163e-10
0.09    	0.55    	8.4186e-10
0.09    	0.56    	8.4209e-10
0.09    	0.57    	8.4231e-10
0.09    	0.58    	8.4255e-10
0.09    	0.59    	8.4277e-10
0.09    	0.6     	8.4299e-10
0.09    	0.61    	8.432e-10
0.09    	0.62    	8.4341e-10
