0       	0       	1.2456e-10
0       	0.01    	3.6973e-09
0       	0.02    	6.3146e-09
0       	0.03    	8.2588e-09
0       	0.04    	9.7178e-09
0       	0.05    	1.0838e-08
0       	0.06    	1.1719e-08
0       	0.07    	1.2433e-08
0       	0.08    	1.3025e-08
0       	0.09    	1.3534e-08
0       	0.1     	1.3977e-08
0       	0.11    	1.4374e-08
0       	0.12    	1.4701e-08
0       	0.13    	1.5026e-08
0       	0.14    	1.5323e-08
0       	0.15    	1.56e-08
0       	0.16    	1.5861e-08
0       	0.17    	1.6113e-08
0       	0.18    	1.6358e-08
0       	0.19    	1.6599e-08
0       	0.2     	1.6838e-08
0       	0.21    	1.7076e-08
0       	0.22    	1.7314e-08
0       	0.23    	1.7552e-08
0       	0.24    	1.7791e-08
0       	0.25    	1.8031e-08
0       	0.26    	1.8272e-08
0       	0.27    	1.8514e-08
0       	0.28    	1.8758e-08
0       	0.29    	1.9004e-08
0       	0.3     	1.9251e-08
0       	0.31    	1.95e-08
0       	0.32    	1.9751e-08
0       	0.33    	2.0003e-08
0       	0.34    	2.0258e-08
0       	0.35    	2.0514e-08
0       	0.36    	2.0802e-08
0       	0.37    	2.1063e-08
0       	0.38    	2.1326e-08
0       	0.39    	2.1591e-08
0       	0.4     	2.1858e-08
0       	0.41    	2.2126e-08
0       	0.42    	2.2397e-08
0       	0.43    	2.267e-08
0       	0.44    	2.2945e-08
0       	0.45    	2.3222e-08
0       	0.46    	2.35e-08
0       	0.47    	2.3781e-08
0       	0.48    	2.4064e-08
0       	0.49    	2.4348e-08
0       	0.5     	2.4635e-08
0       	0.51    	2.4923e-08
0       	0.52    	2.5213e-08
0       	0.53    	2.5505e-08
0       	0.54    	2.5799e-08
0       	0.55    	2.6094e-08
0       	0.56    	2.6391e-08
0       	0.57    	2.669e-08
0       	0.58    	2.699e-08
0       	0.59    	2.7291e-08
0       	0.6     	2.7594e-08
0       	0.61    	2.7898e-08
0       	0.62    	2.8203e-08
0       	0.63    	2.8508e-08
0       	0.64    	2.8815e-08
0       	0.65    	2.9121e-08
0       	0.66    	2.9428e-08
0       	0.67    	2.9734e-08
0       	0.68    	3.0039e-08
