0       	0       	7.2618e-11
0       	0.01    	3.6798e-09
0       	0.02    	6.1784e-09
0       	0.03    	7.9572e-09
0       	0.04    	9.2154e-09
0       	0.05    	1.0123e-08
0       	0.06    	1.0786e-08
0       	0.07    	1.128e-08
0       	0.08    	1.1656e-08
0       	0.09    	1.1951e-08
0       	0.1     	1.2187e-08
0       	0.11    	1.2383e-08
0       	0.12    	1.2551e-08
0       	0.13    	1.2697e-08
0       	0.14    	1.2828e-08
0       	0.15    	1.2947e-08
0       	0.16    	1.3056e-08
0       	0.17    	1.3158e-08
0       	0.18    	1.3254e-08
0       	0.19    	1.3344e-08
0       	0.2     	1.343e-08
0       	0.21    	1.3513e-08
0       	0.22    	1.3592e-08
0       	0.23    	1.3669e-08
0       	0.24    	1.3744e-08
0       	0.25    	1.3817e-08
0       	0.26    	1.3888e-08
0       	0.27    	1.3959e-08
0       	0.28    	1.4028e-08
0       	0.29    	1.4096e-08
0       	0.3     	1.4163e-08
0       	0.31    	1.4229e-08
0       	0.32    	1.4294e-08
0       	0.33    	1.4359e-08
0       	0.34    	1.4423e-08
0       	0.35    	1.4486e-08
0       	0.36    	1.4549e-08
0       	0.37    	1.4612e-08
0       	0.38    	1.4674e-08
0       	0.39    	1.4735e-08
0       	0.4     	1.4796e-08
0       	0.41    	1.4857e-08
0       	0.42    	1.4917e-08
0       	0.43    	1.4977e-08
0       	0.44    	1.5036e-08
0       	0.45    	1.5095e-08
0       	0.46    	1.5154e-08
0       	0.47    	1.5213e-08
0       	0.48    	1.5271e-08
0       	0.49    	1.5328e-08
0       	0.5     	1.5386e-08
0       	0.51    	1.5443e-08
0       	0.52    	1.55e-08
0       	0.53    	1.5556e-08
0       	0.54    	1.5613e-08
0       	0.55    	1.5668e-08
0       	0.56    	1.5724e-08
0       	0.57    	1.5779e-08
0       	0.58    	1.5834e-08
0       	0.59    	1.5889e-08
0       	0.6     	1.5943e-08
0       	0.61    	1.5998e-08
0       	0.62    	1.6052e-08
0       	0.63    	1.6105e-08
0       	0.64    	1.6159e-08
0       	0.65    	1.6212e-08
0       	0.66    	1.6265e-08
0       	0.67    	1.6317e-08
0       	0.68    	1.637e-08
0       	0.69    	1.6422e-08
0       	0.7     	1.6474e-08
0       	0.71    	1.6525e-08
0       	0.72    	1.6577e-08
0       	0.73    	1.6628e-08
0       	0.74    	1.6679e-08
0       	0.75    	1.673e-08
0       	0.76    	1.6781e-08
0       	0.77    	1.6832e-08
0       	0.78    	1.6882e-08
0       	0.79    	1.6932e-08
0       	0.8     	1.6982e-08
0.01    	0       	1.0292e-10
0.01    	0.01    	5.249e-09
0.01    	0.02    	8.8072e-09
0.01    	0.03    	1.1337e-08
0.01    	0.04    	1.3151e-08
0.01    	0.05    	1.445e-08
0.01    	0.06    	1.5401e-08
0.01    	0.07    	1.6109e-08
0.01    	0.08    	1.6649e-08
0.01    	0.09    	1.7071e-08
0.01    	0.1     	1.741e-08
0.01    	0.11    	1.769e-08
0.01    	0.12    	1.7927e-08
0.01    	0.13    	1.8135e-08
0.01    	0.14    	1.8319e-08
0.01    	0.15    	1.8485e-08
0.01    	0.16    	1.8637e-08
0.01    	0.17    	1.8779e-08
0.01    	0.18    	1.8911e-08
0.01    	0.19    	1.9037e-08
0.01    	0.2     	1.9157e-08
0.01    	0.21    	1.9272e-08
0.01    	0.22    	1.9383e-08
0.01    	0.23    	1.9491e-08
0.01    	0.24    	1.9596e-08
0.01    	0.25    	1.9699e-08
0.01    	0.26    	1.9801e-08
0.01    	0.27    	1.99e-08
0.01    	0.28    	1.9998e-08
0.01    	0.29    	2.0095e-08
0.01    	0.3     	2.019e-08
0.01    	0.31    	2.0285e-08
0.01    	0.32    	2.0378e-08
0.01    	0.33    	2.047e-08
0.01    	0.34    	2.0562e-08
0.01    	0.35    	2.0652e-08
0.01    	0.36    	2.0742e-08
0.01    	0.37    	2.0831e-08
0.01    	0.38    	2.092e-08
0.01    	0.39    	2.1007e-08
0.01    	0.4     	2.1095e-08
0.01    	0.41    	2.1181e-08
0.01    	0.42    	2.1267e-08
0.01    	0.43    	2.1353e-08
0.01    	0.44    	2.1438e-08
0.01    	0.45    	2.1522e-08
0.01    	0.46    	2.1606e-08
0.01    	0.47    	2.169e-08
0.01    	0.48    	2.1773e-08
0.01    	0.49    	2.1855e-08
0.01    	0.5     	2.1937e-08
0.01    	0.51    	2.2019e-08
0.01    	0.52    	2.21e-08
0.01    	0.53    	2.2181e-08
0.01    	0.54    	2.2261e-08
0.01    	0.55    	2.2341e-08
0.01    	0.56    	2.242e-08
0.01    	0.57    	2.2499e-08
0.01    	0.58    	2.2578e-08
0.01    	0.59    	2.2656e-08
0.01    	0.6     	2.2734e-08
0.01    	0.61    	2.2811e-08
0.01    	0.62    	2.2888e-08
0.01    	0.63    	2.2965e-08
0.01    	0.64    	2.3041e-08
0.01    	0.65    	2.3117e-08
0.01    	0.66    	2.3192e-08
0.01    	0.67    	2.3268e-08
0.01    	0.68    	2.3342e-08
0.01    	0.69    	2.3417e-08
0.01    	0.7     	2.3491e-08
0.01    	0.71    	2.3565e-08
0.01    	0.72    	2.3638e-08
0.01    	0.73    	2.3711e-08
0.01    	0.74    	2.3784e-08
0.01    	0.75    	2.3857e-08
0.01    	0.76    	2.3929e-08
0.01    	0.77    	2.4001e-08
0.01    	0.78    	2.4073e-08
0.01    	0.79    	2.4144e-08
0.01    	0.8     	2.4215e-08
0.02    	0       	1.4627e-10
0.02    	0.01    	7.417e-09
0.02    	0.02    	1.2497e-08
0.02    	0.03    	1.6099e-08
0.02    	0.04    	1.8679e-08
0.02    	0.05    	2.0541e-08
0.02    	0.06    	2.1912e-08
0.02    	0.07    	2.2925e-08
0.02    	0.08    	2.3697e-08
0.02    	0.09    	2.43e-08
0.02    	0.1     	2.4782e-08
0.02    	0.11    	2.518e-08
0.02    	0.12    	2.5516e-08
0.02    	0.13    	2.5806e-08
0.02    	0.14    	2.6063e-08
0.02    	0.15    	2.6294e-08
0.02    	0.16    	2.6505e-08
0.02    	0.17    	2.67e-08
0.02    	0.18    	2.6884e-08
0.02    	0.19    	2.7058e-08
0.02    	0.2     	2.7225e-08
0.02    	0.21    	2.7385e-08
0.02    	0.22    	2.7541e-08
0.02    	0.23    	2.7693e-08
0.02    	0.24    	2.7841e-08
0.02    	0.25    	2.7987e-08
0.02    	0.26    	2.813e-08
0.02    	0.27    	2.8271e-08
0.02    	0.28    	2.8409e-08
0.02    	0.29    	2.8546e-08
0.02    	0.3     	2.8682e-08
0.02    	0.31    	2.8816e-08
0.02    	0.32    	2.8948e-08
0.02    	0.33    	2.908e-08
0.02    	0.34    	2.921e-08
0.02    	0.35    	2.9339e-08
0.02    	0.36    	2.9466e-08
0.02    	0.37    	2.9593e-08
0.02    	0.38    	2.9719e-08
0.02    	0.39    	2.9844e-08
0.02    	0.4     	2.9968e-08
0.02    	0.41    	3.0091e-08
0.02    	0.42    	3.0213e-08
0.02    	0.43    	3.0335e-08
0.02    	0.44    	3.0456e-08
0.02    	0.45    	3.0576e-08
0.02    	0.46    	3.0695e-08
0.02    	0.47    	3.0814e-08
0.02    	0.48    	3.0932e-08
0.02    	0.49    	3.1049e-08
0.02    	0.5     	3.1166e-08
0.02    	0.51    	3.1282e-08
0.02    	0.52    	3.1398e-08
0.02    	0.53    	3.1512e-08
0.02    	0.54    	3.1627e-08
0.02    	0.55    	3.174e-08
0.02    	0.56    	3.1853e-08
0.02    	0.57    	3.1965e-08
0.02    	0.58    	3.2077e-08
0.02    	0.59    	3.2188e-08
0.02    	0.6     	3.2299e-08
0.02    	0.61    	3.2408e-08
0.02    	0.62    	3.2518e-08
0.02    	0.63    	3.2627e-08
0.02    	0.64    	3.2735e-08
0.02    	0.65    	3.2842e-08
0.02    	0.66    	3.2949e-08
0.02    	0.67    	3.3056e-08
0.02    	0.68    	3.3162e-08
0.02    	0.69    	3.3267e-08
0.02    	0.7     	3.3373e-08
0.02    	0.71    	3.3477e-08
0.02    	0.72    	3.3581e-08
0.02    	0.73    	3.3685e-08
0.02    	0.74    	3.3788e-08
0.02    	0.75    	3.3891e-08
0.02    	0.76    	3.3993e-08
0.02    	0.77    	3.4095e-08
0.02    	0.78    	3.4196e-08
0.02    	0.79    	3.4297e-08
0.02    	0.8     	3.4398e-08
0.03    	0       	2.072e-10
0.03    	0.01    	1.0548e-08
0.03    	0.02    	1.7732e-08
0.03    	0.03    	2.2873e-08
0.03    	0.04    	2.6546e-08
0.03    	0.05    	2.9207e-08
0.03    	0.06    	3.1156e-08
0.03    	0.07    	3.2614e-08
0.03    	0.08    	3.3716e-08
0.03    	0.09    	3.4574e-08
0.03    	0.1     	3.5259e-08
